country;variable;percentile;year;value;age;pop
GI;xlcusx999i;p0p100;1960;0.35714298;999;i
GI;xlcusx999i;p0p100;1961;0.35714298;999;i
GI;xlcusx999i;p0p100;1962;0.35714298;999;i
GI;xlcusx999i;p0p100;1963;0.35714298;999;i
GI;xlcusx999i;p0p100;1964;0.35714298;999;i
GI;xlcusx999i;p0p100;1965;0.35714298;999;i
GI;xlcusx999i;p0p100;1966;0.35714298;999;i
GI;xlcusx999i;p0p100;1967;0.36210334;999;i
GI;xlcusx999i;p0p100;1968;0.41666698;999;i
GI;xlcusx999i;p0p100;1969;0.41666698;999;i
GI;xlcusx999i;p0p100;1970;0.41666698;999;i
GI;xlcusx999i;p0p100;1971;0.41092023;999;i
GI;xlcusx999i;p0p100;1972;0.40039048;999;i
GI;xlcusx999i;p0p100;1973;0.40817094;999;i
GI;xlcusx999i;p0p100;1974;0.42775643;999;i
GI;xlcusx999i;p0p100;1975;0.45204118;999;i
GI;xlcusx999i;p0p100;1976;0.55650985;999;i
GI;xlcusx999i;p0p100;1977;0.57327199;999;i
GI;xlcusx999i;p0p100;1978;0.52150458;999;i
GI;xlcusx999i;p0p100;1979;0.47218117;999;i
GI;xlcusx999i;p0p100;1980;0.43029499;999;i
GI;xlcusx999i;p0p100;1981;0.49764132;999;i
GI;xlcusx999i;p0p100;1982;0.57244682;999;i
GI;xlcusx999i;p0p100;1983;0.65972459;999;i
GI;xlcusx999i;p0p100;1984;0.75180668;999;i
GI;xlcusx999i;p0p100;1985;0.77924597;999;i
GI;xlcusx999i;p0p100;1986;0.68219733;999;i
GI;xlcusx999i;p0p100;1987;0.6119265;999;i
GI;xlcusx999i;p0p100;1988;0.56217015;999;i
GI;xlcusx999i;p0p100;1989;0.61117274;999;i
GI;xlcusx999i;p0p100;1990;0.56317717;999;i
GI;xlcusx999i;p0p100;1991;0.56701535;999;i
GI;xlcusx999i;p0p100;1992;0.56977415;999;i
GI;xlcusx999i;p0p100;1993;0.66675657;999;i
GI;xlcusx999i;p0p100;1994;0.65342659;999;i
GI;xlcusx999i;p0p100;1995;0.63366812;999;i
GI;xlcusx999i;p0p100;1996;0.64095825;999;i
GI;xlcusx999i;p0p100;1997;0.61083609;999;i
GI;xlcusx999i;p0p100;1998;0.6038236;999;i
GI;xlcusx999i;p0p100;1999;0.61805683;999;i
GI;xlcusx999i;p0p100;2000;0.66093081;999;i
GI;xlcusx999i;p0p100;2001;0.694655;999;i
GI;xlcusx999i;p0p100;2002;0.66722333;999;i
GI;xlcusx999i;p0p100;2003;0.61247247;999;i
GI;xlcusx999i;p0p100;2004;0.54618001;999;i
GI;xlcusx999i;p0p100;2005;0.54999834;999;i
GI;xlcusx999i;p0p100;2006;0.54348665;999;i
GI;xlcusx999i;p0p100;2007;0.49977165;999;i
GI;xlcusx999i;p0p100;2008;0.54396623;999;i
GI;xlcusx999i;p0p100;2009;0.64191926;999;i
GI;xlcusx999i;p0p100;2010;0.64717937;999;i
GI;xlcusx999i;p0p100;2011;0.62414086;999;i
GI;xlcusx999i;p0p100;2012;0.63304698;999;i
GI;xlcusx999i;p0p100;2013;0.6396606;999;i
GI;xlcusx999i;p0p100;2014;0.60772961;999;i
GI;xlcusx999i;p0p100;2015;0.65454549;999;i
GI;xlcusx999i;p0p100;2016;0.74063444;999;i
GI;xlcusx999i;p0p100;2017;0.7769767;999;i
GI;xlcusx999i;p0p100;2018;0.74953157;999;i
GI;xlceux999i;p0p100;1999;0.65867323;999;i
