country;variable;percentile;year;value;age;pop
LA;npopul502i;p0p100;1950;97558.0;502;i
LA;npopul502i;p0p100;1951;100528.0;502;i
LA;npopul502i;p0p100;1952;103688.0;502;i
LA;npopul502i;p0p100;1953;107046.0;502;i
LA;npopul502i;p0p100;1954;110564.0;502;i
LA;npopul502i;p0p100;1955;114156.0;502;i
LA;npopul502i;p0p100;1956;117054.0;502;i
LA;npopul502i;p0p100;1957;120159.0;502;i
LA;npopul502i;p0p100;1958;123419.0;502;i
LA;npopul502i;p0p100;1959;126800.0;502;i
LA;npopul502i;p0p100;1960;130292.0;502;i
LA;npopul502i;p0p100;1961;133302.0;502;i
LA;npopul502i;p0p100;1962;136428.0;502;i
LA;npopul502i;p0p100;1963;139732.0;502;i
LA;npopul502i;p0p100;1964;143297.0;502;i
LA;npopul502i;p0p100;1965;147140.0;502;i
LA;npopul502i;p0p100;1966;150323.0;502;i
LA;npopul502i;p0p100;1967;153805.0;502;i
LA;npopul502i;p0p100;1968;157553.0;502;i
LA;npopul502i;p0p100;1969;161516.0;502;i
LA;npopul502i;p0p100;1970;165639.0;502;i
LA;npopul502i;p0p100;1971;169146.0;502;i
LA;npopul502i;p0p100;1972;172916.0;502;i
LA;npopul502i;p0p100;1973;176680.0;502;i
LA;npopul502i;p0p100;1974;180149.0;502;i
LA;npopul502i;p0p100;1975;183142.0;502;i
LA;npopul502i;p0p100;1976;186664.0;502;i
LA;npopul502i;p0p100;1977;189951.0;502;i
LA;npopul502i;p0p100;1978;193257.0;502;i
LA;npopul502i;p0p100;1979;196869.0;502;i
LA;npopul502i;p0p100;1980;200978.0;502;i
LA;npopul502i;p0p100;1981;202710.0;502;i
LA;npopul502i;p0p100;1982;205057.0;502;i
LA;npopul502i;p0p100;1983;207897.0;502;i
LA;npopul502i;p0p100;1984;211048.0;502;i
LA;npopul502i;p0p100;1985;214329.0;502;i
LA;npopul502i;p0p100;1986;216253.0;502;i
LA;npopul502i;p0p100;1987;218413.0;502;i
LA;npopul502i;p0p100;1988;220711.0;502;i
LA;npopul502i;p0p100;1989;223019.0;502;i
LA;npopul502i;p0p100;1990;225256.0;502;i
LA;npopul502i;p0p100;1991;226815.0;502;i
LA;npopul502i;p0p100;1992;228595.0;502;i
LA;npopul502i;p0p100;1993;230570.0;502;i
LA;npopul502i;p0p100;1994;232770.0;502;i
LA;npopul502i;p0p100;1995;235275.0;502;i
LA;npopul502i;p0p100;1996;237543.0;502;i
LA;npopul502i;p0p100;1997;240516.0;502;i
LA;npopul502i;p0p100;1998;244395.0;502;i
LA;npopul502i;p0p100;1999;249449.0;502;i
LA;npopul502i;p0p100;2000;255825.0;502;i
LA;npopul502i;p0p100;2001;263067.0;502;i
LA;npopul502i;p0p100;2002;271509.0;502;i
LA;npopul502i;p0p100;2003;281109.0;502;i
LA;npopul502i;p0p100;2004;291703.0;502;i
LA;npopul502i;p0p100;2005;303120.0;502;i
LA;npopul502i;p0p100;2006;313684.0;502;i
LA;npopul502i;p0p100;2007;325052.0;502;i
LA;npopul502i;p0p100;2008;337142.0;502;i
LA;npopul502i;p0p100;2009;349867.0;502;i
LA;npopul502i;p0p100;2010;363171.0;502;i
LA;npopul502i;p0p100;2011;378277.0;502;i
LA;npopul502i;p0p100;2012;394921.0;502;i
LA;npopul502i;p0p100;2013;412818.0;502;i
LA;npopul502i;p0p100;2014;431554.0;502;i
LA;npopul502i;p0p100;2015;450814.0;502;i
LA;npopul502i;p0p100;2016;464899.0;502;i
LA;npopul502i;p0p100;2017;479128.0;502;i
LA;npopul502i;p0p100;2018;493816.0;502;i
LA;npopul502i;p0p100;2019;509532.0;502;i
LA;npopul994f;p0p100;1950;131248.0;994;f
LA;npopul994f;p0p100;1951;134863.0;994;f
LA;npopul994f;p0p100;1952;138688.0;994;f
LA;npopul994f;p0p100;1953;142661.0;994;f
LA;npopul994f;p0p100;1954;146757.0;994;f
LA;npopul994f;p0p100;1955;150939.0;994;f
LA;npopul994f;p0p100;1956;154645.0;994;f
LA;npopul994f;p0p100;1957;158530.0;994;f
LA;npopul994f;p0p100;1958;162540.0;994;f
LA;npopul994f;p0p100;1959;166618.0;994;f
LA;npopul994f;p0p100;1960;170710.0;994;f
LA;npopul994f;p0p100;1961;174203.0;994;f
LA;npopul994f;p0p100;1962;177777.0;994;f
LA;npopul994f;p0p100;1963;181463.0;994;f
LA;npopul994f;p0p100;1964;185321.0;994;f
LA;npopul994f;p0p100;1965;189358.0;994;f
LA;npopul994f;p0p100;1966;192750.0;994;f
LA;npopul994f;p0p100;1967;196389.0;994;f
LA;npopul994f;p0p100;1968;200236.0;994;f
LA;npopul994f;p0p100;1969;204233.0;994;f
LA;npopul994f;p0p100;1970;208326.0;994;f
LA;npopul994f;p0p100;1971;211881.0;994;f
LA;npopul994f;p0p100;1972;215682.0;994;f
LA;npopul994f;p0p100;1973;219422.0;994;f
LA;npopul994f;p0p100;1974;222763.0;994;f
LA;npopul994f;p0p100;1975;225521.0;994;f
LA;npopul994f;p0p100;1976;228702.0;994;f
LA;npopul994f;p0p100;1977;231190.0;994;f
LA;npopul994f;p0p100;1978;233254.0;994;f
LA;npopul994f;p0p100;1979;235227.0;994;f
LA;npopul994f;p0p100;1980;237259.0;994;f
LA;npopul994f;p0p100;1981;238321.0;994;f
LA;npopul994f;p0p100;1982;240180.0;994;f
LA;npopul994f;p0p100;1983;242695.0;994;f
LA;npopul994f;p0p100;1984;245679.0;994;f
LA;npopul994f;p0p100;1985;248942.0;994;f
LA;npopul994f;p0p100;1986;251485.0;994;f
LA;npopul994f;p0p100;1987;254545.0;994;f
LA;npopul994f;p0p100;1988;258164.0;994;f
LA;npopul994f;p0p100;1989;262414.0;994;f
LA;npopul994f;p0p100;1990;267310.0;994;f
LA;npopul994f;p0p100;1991;272181.0;994;f
LA;npopul994f;p0p100;1992;277854.0;994;f
LA;npopul994f;p0p100;1993;284133.0;994;f
LA;npopul994f;p0p100;1994;290834.0;994;f
LA;npopul994f;p0p100;1995;297878.0;994;f
LA;npopul994f;p0p100;1996;305054.0;994;f
LA;npopul994f;p0p100;1997;312891.0;994;f
LA;npopul994f;p0p100;1998;321335.0;994;f
LA;npopul994f;p0p100;1999;330309.0;994;f
LA;npopul994f;p0p100;2000;339755.0;994;f
LA;npopul994f;p0p100;2001;350384.0;994;f
LA;npopul994f;p0p100;2002;361553.0;994;f
LA;npopul994f;p0p100;2003;373318.0;994;f
LA;npopul994f;p0p100;2004;385676.0;994;f
LA;npopul994f;p0p100;2005;398503.0;994;f
LA;npopul994f;p0p100;2006;411488.0;994;f
LA;npopul994f;p0p100;2007;425086.0;994;f
LA;npopul994f;p0p100;2008;439268.0;994;f
LA;npopul994f;p0p100;2009;454035.0;994;f
LA;npopul994f;p0p100;2010;469380.0;994;f
LA;npopul994f;p0p100;2011;484514.0;994;f
