country;variable;percentile;year;value;age;pop
WO-MER;aptinc992j;p46p47;1980;1918.4;992;j
WO-MER;aptinc992j;p46p47;1981;1926.5;992;j
WO-MER;aptinc992j;p46p47;1982;1948.8;992;j
WO-MER;aptinc992j;p46p47;1983;1925.2;992;j
WO-MER;aptinc992j;p46p47;1984;2005.4;992;j
WO-MER;aptinc992j;p46p47;1985;2118.0;992;j
WO-MER;aptinc992j;p46p47;1986;2151.6001;992;j
WO-MER;aptinc992j;p46p47;1987;2191.7;992;j
WO-MER;aptinc992j;p46p47;1988;2229.6001;992;j
WO-MER;aptinc992j;p46p47;1989;2207.6001;992;j
WO-MER;aptinc992j;p46p47;1990;2115.3999;992;j
WO-MER;aptinc992j;p46p47;1991;2133.8999;992;j
WO-MER;aptinc992j;p46p47;1992;2093.1001;992;j
WO-MER;aptinc992j;p46p47;1993;2039.0;992;j
WO-MER;aptinc992j;p46p47;1994;1979.8;992;j
WO-MER;aptinc992j;p46p47;1995;1965.1;992;j
WO-MER;aptinc992j;p46p47;1996;1991.3;992;j
WO-MER;aptinc992j;p46p47;1997;2019.7;992;j
WO-MER;aptinc992j;p46p47;1998;2004.8;992;j
WO-MER;aptinc992j;p46p47;1999;2013.4;992;j
WO-MER;aptinc992j;p46p47;2000;2041.7;992;j
WO-MER;aptinc992j;p46p47;2001;2052.8;992;j
WO-MER;aptinc992j;p46p47;2002;2035.7;992;j
WO-MER;aptinc992j;p46p47;2003;2047.0;992;j
WO-MER;aptinc992j;p46p47;2004;2133.3999;992;j
WO-MER;aptinc992j;p46p47;2005;2198.1001;992;j
WO-MER;aptinc992j;p46p47;2006;2285.8999;992;j
WO-MER;aptinc992j;p46p47;2007;2399.3999;992;j
WO-MER;aptinc992j;p46p47;2008;2444.0;992;j
WO-MER;aptinc992j;p46p47;2009;2406.2;992;j
WO-MER;aptinc992j;p46p47;2010;2503.3999;992;j
WO-MER;aptinc992j;p46p47;2011;2567.2;992;j
WO-MER;aptinc992j;p46p47;2012;2650.5;992;j
WO-MER;aptinc992j;p46p47;2013;2654.8999;992;j
WO-MER;aptinc992j;p46p47;2014;2734.5;992;j
WO-MER;aptinc992j;p46p47;2015;2759.3999;992;j
WO-MER;aptinc992j;p46p47;2016;2765.8;992;j
WO-MER;aptinc992j;p83p84;1980;14027.8;992;j
WO-MER;aptinc992j;p83p84;1981;13805.6;992;j
WO-MER;aptinc992j;p83p84;1982;13546.9;992;j
WO-MER;aptinc992j;p83p84;1983;13214.3;992;j
WO-MER;aptinc992j;p83p84;1984;13239.6;992;j
WO-MER;aptinc992j;p83p84;1985;13126.0;992;j
WO-MER;aptinc992j;p83p84;1986;13244.9;992;j
WO-MER;aptinc992j;p83p84;1987;13278.9;992;j
WO-MER;aptinc992j;p83p84;1988;13489.5;992;j
WO-MER;aptinc992j;p83p84;1989;13689.5;992;j
WO-MER;aptinc992j;p83p84;1990;13430.1;992;j
WO-MER;aptinc992j;p83p84;1991;13313.1;992;j
WO-MER;aptinc992j;p83p84;1992;13025.6;992;j
WO-MER;aptinc992j;p83p84;1993;12754.7;992;j
WO-MER;aptinc992j;p83p84;1994;12818.7;992;j
WO-MER;aptinc992j;p83p84;1995;12653.5;992;j
WO-MER;aptinc992j;p83p84;1996;12743.9;992;j
WO-MER;aptinc992j;p83p84;1997;12732.5;992;j
WO-MER;aptinc992j;p83p84;1998;12424.5;992;j
WO-MER;aptinc992j;p83p84;1999;12462.7;992;j
WO-MER;aptinc992j;p83p84;2000;12820.2;992;j
WO-MER;aptinc992j;p83p84;2001;12709.5;992;j
WO-MER;aptinc992j;p83p84;2002;12598.6;992;j
WO-MER;aptinc992j;p83p84;2003;12607.0;992;j
WO-MER;aptinc992j;p83p84;2004;12833.8;992;j
WO-MER;aptinc992j;p83p84;2005;13036.4;992;j
WO-MER;aptinc992j;p83p84;2006;13356.1;992;j
WO-MER;aptinc992j;p83p84;2007;13604.6;992;j
WO-MER;aptinc992j;p83p84;2008;13734.5;992;j
WO-MER;aptinc992j;p83p84;2009;12995.0;992;j
WO-MER;aptinc992j;p83p84;2010;13436.7;992;j
WO-MER;aptinc992j;p83p84;2011;13622.6;992;j
WO-MER;aptinc992j;p83p84;2012;13827.0;992;j
WO-MER;aptinc992j;p83p84;2013;14117.8;992;j
WO-MER;aptinc992j;p83p84;2014;14288.3;992;j
WO-MER;aptinc992j;p83p84;2015;14418.3;992;j
WO-MER;aptinc992j;p83p84;2016;14650.7;992;j
WO-MER;bptinc992j;p10p100;1980;25.667543;992;j
WO-MER;bptinc992j;p10p100;1981;25.110758;992;j
WO-MER;bptinc992j;p10p100;1982;24.208807;992;j
WO-MER;bptinc992j;p10p100;1983;25.224466;992;j
WO-MER;bptinc992j;p10p100;1984;24.728781;992;j
WO-MER;bptinc992j;p10p100;1985;24.227076;992;j
WO-MER;bptinc992j;p10p100;1986;24.627131;992;j
WO-MER;bptinc992j;p10p100;1987;24.496813;992;j
WO-MER;bptinc992j;p10p100;1988;24.73563;992;j
WO-MER;bptinc992j;p10p100;1989;24.492378;992;j
WO-MER;bptinc992j;p10p100;1990;24.361996;992;j
WO-MER;bptinc992j;p10p100;1991;24.784021;992;j
WO-MER;bptinc992j;p10p100;1992;25.326679;992;j
WO-MER;bptinc992j;p10p100;1993;25.226282;992;j
WO-MER;bptinc992j;p10p100;1994;25.456629;992;j
WO-MER;bptinc992j;p10p100;1995;25.203337;992;j
WO-MER;bptinc992j;p10p100;1996;25.07793;992;j
WO-MER;bptinc992j;p10p100;1997;24.814274;992;j
WO-MER;bptinc992j;p10p100;1998;24.842241;992;j
WO-MER;bptinc992j;p10p100;1999;24.5362;992;j
WO-MER;bptinc992j;p10p100;2000;25.176126;992;j
WO-MER;bptinc992j;p10p100;2001;25.178106;992;j
WO-MER;bptinc992j;p10p100;2002;25.035076;992;j
WO-MER;bptinc992j;p10p100;2003;25.086674;992;j
WO-MER;bptinc992j;p10p100;2004;24.621628;992;j
WO-MER;bptinc992j;p10p100;2005;24.673058;992;j
WO-MER;bptinc992j;p10p100;2006;24.332005;992;j
WO-MER;bptinc992j;p10p100;2007;23.56152;992;j
WO-MER;bptinc992j;p10p100;2008;22.853821;992;j
WO-MER;bptinc992j;p10p100;2009;21.920214;992;j
WO-MER;bptinc992j;p10p100;2010;22.323153;992;j
WO-MER;bptinc992j;p10p100;2011;22.367537;992;j
WO-MER;bptinc992j;p10p100;2012;22.476381;992;j
WO-MER;bptinc992j;p10p100;2013;22.306599;992;j
WO-MER;bptinc992j;p10p100;2014;21.926565;992;j
WO-MER;bptinc992j;p10p100;2015;21.761246;992;j
WO-MER;bptinc992j;p10p100;2016;21.725996;992;j
WO-MER;npopul111f;p0p100;1950;24331.0;111;f
WO-MER;npopul111f;p0p100;1951;22556.0;111;f
WO-MER;npopul111f;p0p100;1952;21112.0;111;f
WO-MER;npopul111f;p0p100;1953;19878.0;111;f
WO-MER;npopul111f;p0p100;1954;18832.0;111;f
WO-MER;npopul111f;p0p100;1955;17950.0;111;f
WO-MER;npopul111f;p0p100;1956;17195.0;111;f
WO-MER;npopul111f;p0p100;1957;16570.0;111;f
WO-MER;npopul111f;p0p100;1958;16048.0;111;f
WO-MER;npopul111f;p0p100;1959;15667.0;111;f
WO-MER;npopul111f;p0p100;1960;15376.0;111;f
WO-MER;npopul111f;p0p100;1961;15202.0;111;f
WO-MER;npopul111f;p0p100;1962;15123.0;111;f
WO-MER;npopul111f;p0p100;1963;15141.0;111;f
