country;variable;percentile;year;value;age;pop
XN;bptinc992j;p77p100;1980;6.1861558;992;j
XN;bptinc992j;p77p100;1981;6.3729095;992;j
XN;bptinc992j;p77p100;1982;5.6182356;992;j
XN;bptinc992j;p77p100;1983;5.1285229;992;j
XN;bptinc992j;p77p100;1984;5.0531564;992;j
XN;bptinc992j;p77p100;1985;4.8776808;992;j
XN;bptinc992j;p77p100;1986;5.1535749;992;j
XN;bptinc992j;p77p100;1987;4.899406;992;j
XN;bptinc992j;p77p100;1988;5.0279903;992;j
XN;bptinc992j;p77p100;1989;5.1426916;992;j
XN;bptinc992j;p77p100;1990;4.8386087;992;j
XN;bptinc992j;p77p100;1991;4.8708696;992;j
XN;bptinc992j;p77p100;1992;4.8276782;992;j
XN;bptinc992j;p77p100;1993;4.7082019;992;j
XN;bptinc992j;p77p100;1994;4.7810111;992;j
XN;bptinc992j;p77p100;1995;4.8061833;992;j
XN;bptinc992j;p77p100;1996;4.6634221;992;j
XN;bptinc992j;p77p100;1997;4.6454473;992;j
XN;bptinc992j;p77p100;1998;4.5998621;992;j
XN;bptinc992j;p77p100;1999;4.5651712;992;j
XN;bptinc992j;p77p100;2000;4.5423369;992;j
XN;bptinc992j;p77p100;2001;4.5701652;992;j
XN;bptinc992j;p77p100;2002;4.4063683;992;j
XN;bptinc992j;p77p100;2003;4.4557652;992;j
XN;bptinc992j;p77p100;2004;4.3513231;992;j
XN;bptinc992j;p77p100;2005;4.1761956;992;j
XN;bptinc992j;p77p100;2006;4.1254778;992;j
XN;bptinc992j;p77p100;2007;3.9788394;992;j
XN;bptinc992j;p77p100;2008;4.0119987;992;j
XN;bptinc992j;p77p100;2009;3.9930983;992;j
XN;bptinc992j;p77p100;2010;3.9169872;992;j
XN;bptinc992j;p77p100;2011;3.9402051;992;j
XN;bptinc992j;p77p100;2012;3.9768052;992;j
XN;bptinc992j;p77p100;2013;3.9902811;992;j
XN;bptinc992j;p77p100;2014;4.0602903;992;j
XN;bptinc992j;p77p100;2015;4.1279531;992;j
XN;bptinc992j;p77p100;2016;4.1660857;992;j
XN;bptinc992j;p99.995p100;1980;2.60148;992;j
XN;bptinc992j;p99.995p100;1981;2.5962894;992;j
XN;bptinc992j;p99.995p100;1982;2.7195623;992;j
XN;bptinc992j;p99.995p100;1983;2.8059168;992;j
XN;bptinc992j;p99.995p100;1984;2.7826738;992;j
XN;bptinc992j;p99.995p100;1985;2.811734;992;j
XN;bptinc992j;p99.995p100;1986;2.8487639;992;j
XN;bptinc992j;p99.995p100;1987;2.8868325;992;j
XN;bptinc992j;p99.995p100;1988;2.9002447;992;j
XN;bptinc992j;p99.995p100;1989;2.8335745;992;j
XN;bptinc992j;p99.995p100;1990;2.8066332;992;j
XN;bptinc992j;p99.995p100;1991;2.8069983;992;j
XN;bptinc992j;p99.995p100;1992;2.8217239;992;j
XN;bptinc992j;p99.995p100;1993;2.8396285;992;j
XN;bptinc992j;p99.995p100;1994;2.8197904;992;j
XN;bptinc992j;p99.995p100;1995;2.8201308;992;j
XN;bptinc992j;p99.995p100;1996;2.834049;992;j
XN;bptinc992j;p99.995p100;1997;2.8391721;992;j
XN;bptinc992j;p99.995p100;1998;2.744185;992;j
XN;bptinc992j;p99.995p100;1999;2.7435353;992;j
XN;bptinc992j;p99.995p100;2000;2.7286432;992;j
XN;bptinc992j;p99.995p100;2001;2.7329781;992;j
XN;bptinc992j;p99.995p100;2002;2.7400362;992;j
XN;bptinc992j;p99.995p100;2003;2.6982408;992;j
XN;bptinc992j;p99.995p100;2004;2.7714581;992;j
XN;bptinc992j;p99.995p100;2005;2.6887124;992;j
XN;bptinc992j;p99.995p100;2006;2.6856985;992;j
XN;bptinc992j;p99.995p100;2007;2.8265553;992;j
XN;bptinc992j;p99.995p100;2008;2.9767485;992;j
XN;bptinc992j;p99.995p100;2009;2.8486619;992;j
XN;bptinc992j;p99.995p100;2010;2.8664978;992;j
XN;bptinc992j;p99.995p100;2011;2.868943;992;j
XN;bptinc992j;p99.995p100;2012;2.9532824;992;j
XN;bptinc992j;p99.995p100;2013;2.9705141;992;j
XN;bptinc992j;p99.995p100;2014;2.962646;992;j
XN;bptinc992j;p99.995p100;2015;2.9711502;992;j
XN;bptinc992j;p99.995p100;2016;3.0415058;992;j
XN;sptinc992j;p13p100;1980;0.9903;992;j
XN;sptinc992j;p13p100;1981;0.9903;992;j
XN;sptinc992j;p13p100;1982;0.9903;992;j
XN;sptinc992j;p13p100;1983;0.9903;992;j
XN;sptinc992j;p13p100;1984;0.9903;992;j
XN;sptinc992j;p13p100;1985;0.9903;992;j
XN;sptinc992j;p13p100;1986;0.9903;992;j
XN;sptinc992j;p13p100;1987;0.9903;992;j
XN;sptinc992j;p13p100;1988;0.9903;992;j
XN;sptinc992j;p13p100;1989;0.9903;992;j
XN;sptinc992j;p13p100;1990;0.99239999;992;j
XN;sptinc992j;p13p100;1991;0.99349999;992;j
XN;sptinc992j;p13p100;1992;0.99299997;992;j
XN;sptinc992j;p13p100;1993;0.99229997;992;j
XN;sptinc992j;p13p100;1994;0.99239999;992;j
