country;variable;percentile;year;value;age;pop
ET;afdinx992i;p0p100;1977;-31.9;992;i
ET;afdinx992i;p0p100;1978;0.0;992;i
ET;afdinx992i;p0p100;1979;0.0;992;i
ET;afdinx992i;p0p100;1980;0.0;992;i
ET;afdinx992i;p0p100;1981;0.0;992;i
ET;afdinx992i;p0p100;1982;0.0;992;i
ET;afdinx992i;p0p100;1983;0.0;992;i
ET;afdinx992i;p0p100;1984;0.0;992;i
ET;afdinx992i;p0p100;1985;0.0;992;i
ET;afdinx992i;p0p100;1986;0.0;992;i
ET;afdinx992i;p0p100;1987;0.0;992;i
ET;afdinx992i;p0p100;1988;0.0;992;i
ET;afdinx992i;p0p100;1989;0.0;992;i
ET;afdinx992i;p0p100;1990;0.0;992;i
ET;afdinx992i;p0p100;1991;0.0;992;i
ET;afdinx992i;p0p100;1992;0.0;992;i
ET;afdinx992i;p0p100;1993;0.0;992;i
ET;afdinx992i;p0p100;1994;0.0;992;i
ET;afdinx992i;p0p100;1999;-3.3;992;i
ET;afdinx992i;p0p100;2000;-23.6;992;i
ET;afdinx992i;p0p100;2001;-30.299999;992;i
ET;afdinx992i;p0p100;2002;-28.9;992;i
ET;afdinx992i;p0p100;2003;-41.0;992;i
ET;afdinx992i;p0p100;2004;-61.700001;992;i
ET;afdinx992i;p0p100;2005;-42.700001;992;i
ET;afdinx992i;p0p100;2006;-41.200001;992;i
ET;afdinx992i;p0p100;2007;-26.4;992;i
ET;afdinx992i;p0p100;2008;-19.5;992;i
ET;afdinx992i;p0p100;2009;-20.0;992;i
ET;afdinx992i;p0p100;2014;-22.1;992;i
ET;afdinx992i;p0p100;2016;-12.1;992;i
ET;afdinx992i;p0p100;2017;-24.1;992;i
ET;afdinx992i;p0p100;2018;1.6;992;i
ET;aptinc992j;p90p91;1981;30959.1;992;j
ET;aptinc992j;p90p91;1982;31738.4;992;j
ET;aptinc992j;p90p91;1983;31667.699;992;j
ET;aptinc992j;p90p91;1984;28204.5;992;j
ET;aptinc992j;p90p91;1985;27086.4;992;j
ET;aptinc992j;p90p91;1986;29537.199;992;j
ET;aptinc992j;p90p91;1987;30759.6;992;j
ET;aptinc992j;p90p91;1988;29748.801;992;j
ET;aptinc992j;p90p91;1989;29103.5;992;j
ET;aptinc992j;p90p91;1990;27404.1;992;j
ET;aptinc992j;p90p91;1991;24348.0;992;j
ET;aptinc992j;p90p91;1992;24067.199;992;j
ET;aptinc992j;p90p91;1993;26139.199;992;j
ET;aptinc992j;p90p91;1994;26488.801;992;j
ET;aptinc992j;p90p91;1995;28012.699;992;j
ET;aptinc992j;p90p91;1996;30381.301;992;j
ET;aptinc992j;p90p91;1997;30497.0;992;j
ET;aptinc992j;p90p91;1998;30868.199;992;j
ET;aptinc992j;p90p91;1999;32877.602;992;j
ET;aptinc992j;p90p91;2000;33971.199;992;j
ET;aptinc992j;p90p91;2001;34466.102;992;j
ET;aptinc992j;p90p91;2002;33026.102;992;j
ET;aptinc992j;p90p91;2003;33553.699;992;j
ET;aptinc992j;p90p91;2004;36558.0;992;j
ET;aptinc992j;p90p91;2005;40760.0;992;j
ET;aptinc992j;p90p91;2006;44201.102;992;j
ET;aptinc992j;p90p91;2007;47930.898;992;j
ET;aptinc992j;p90p91;2008;50876.801;992;j
ET;aptinc992j;p90p91;2009;54362.199;992;j
ET;aptinc992j;p90p91;2010;59215.301;992;j
ET;aptinc992j;p90p91;2011;63835.0;992;j
ET;aptinc992j;p90p91;2012;68208.0;992;j
ET;aptinc992j;p90p91;2013;73748.102;992;j
ET;aptinc992j;p90p91;2014;79485.898;992;j
ET;aptinc992j;p90p91;2015;85149.898;992;j
ET;aptinc992j;p90p91;2016;89520.203;992;j
ET;aptinc992j;p90p91;2017;93038.203;992;j
ET;aptinc992j;p99.95p100;1981;1923504.6;992;j
ET;aptinc992j;p99.95p100;1982;2146397.8;992;j
ET;aptinc992j;p99.95p100;1983;2319275.0;992;j
ET;aptinc992j;p99.95p100;1984;2226834.3;992;j
ET;aptinc992j;p99.95p100;1985;2296048.3;992;j
ET;aptinc992j;p99.95p100;1986;2678286.3;992;j
ET;aptinc992j;p99.95p100;1987;2973547.5;992;j
ET;aptinc992j;p99.95p100;1988;3056669.3;992;j
