country;variable;percentile;year;value;age;pop
CW;acfcco999i;p0p100;2000;3875.4;999;i
CW;acfcco999i;p0p100;2001;3920.9;999;i
CW;acfcco999i;p0p100;2002;3994.6;999;i
CW;acfcco999i;p0p100;2003;4256.5;999;i
CW;acfcco999i;p0p100;2004;3953.9;999;i
CW;acfcco999i;p0p100;2005;3579.8;999;i
CW;acfcco999i;p0p100;2006;3399.9;999;i
CW;acfcco999i;p0p100;2007;3235.0;999;i
CW;acfcco999i;p0p100;2008;3153.7;999;i
CW;acfcco999i;p0p100;2009;3965.5;999;i
CW;acfcco999i;p0p100;2010;3324.2;999;i
CW;acfcco999i;p0p100;2011;3997.2;999;i
CW;acfcco999i;p0p100;2012;4243.4;999;i
CW;acfcco999i;p0p100;2013;4381.7;999;i
CW;acfcco999i;p0p100;2014;4278.6;999;i
CW;asaghn992i;p0p100;2000;3935.8;992;i
CW;asaghn992i;p0p100;2001;2546.2;992;i
CW;asaghn992i;p0p100;2002;-1506.5;992;i
CW;asaghn992i;p0p100;2003;-491.20001;992;i
CW;asaghn992i;p0p100;2004;-987.70001;992;i
CW;asaghn992i;p0p100;2005;816.5;992;i
CW;asaghn992i;p0p100;2006;105.3;992;i
CW;asaghn992i;p0p100;2007;795.70001;992;i
CW;asaghn992i;p0p100;2008;-4339.5;992;i
CW;asaghn992i;p0p100;2009;978.59998;992;i
CW;asaghn992i;p0p100;2010;383.5;992;i
CW;asaghn992i;p0p100;2011;-368.29999;992;i
CW;asaghn992i;p0p100;2012;584.09998;992;i
CW;asaghn992i;p0p100;2013;3040.8;992;i
CW;asaghn992i;p0p100;2014;4190.2002;992;i
CW;mindgo999i;p0p100;2000;485228352.0;999;i
CW;mindgo999i;p0p100;2001;392207328.0;999;i
CW;mindgo999i;p0p100;2002;395841120.0;999;i
CW;mindgo999i;p0p100;2003;435349824.0;999;i
CW;mindgo999i;p0p100;2004;456822880.0;999;i
CW;mindgo999i;p0p100;2005;411210624.0;999;i
CW;mindgo999i;p0p100;2006;425937984.0;999;i
CW;mindgo999i;p0p100;2007;444552480.0;999;i
CW;mindgo999i;p0p100;2008;425256352.0;999;i
CW;mindgo999i;p0p100;2009;431812288.0;999;i
CW;mindgo999i;p0p100;2010;434671392.0;999;i
CW;mindgo999i;p0p100;2011;447621376.0;999;i
CW;mindgo999i;p0p100;2012;441229632.0;999;i
CW;mindgo999i;p0p100;2013;442990176.0;999;i
CW;mindgo999i;p0p100;2014;465521696.0;999;i
CW;mtaxfc999i;p0p100;2000;57334416.0;999;i
CW;mtaxfc999i;p0p100;2001;68429408.0;999;i
CW;mtaxfc999i;p0p100;2002;64807400.0;999;i
CW;mtaxfc999i;p0p100;2003;55216724.0;999;i
