country;variable;percentile;year;value;age;pop
QA;aenvgo992i;p0p100;2013;621.79999;992;i
QA;aenvgo992i;p0p100;2014;380.60001;992;i
QA;aenvgo992i;p0p100;2015;342.10001;992;i
QA;aenvgo992i;p0p100;2016;2037.4;992;i
QA;ansrgo992i;p0p100;2001;0.0;992;i
QA;ansrgo992i;p0p100;2002;0.0;992;i
QA;ansrgo992i;p0p100;2003;0.0;992;i
QA;ansrgo992i;p0p100;2004;0.0;992;i
QA;ansrgo992i;p0p100;2005;0.0;992;i
QA;ansrgo992i;p0p100;2007;0.0;992;i
QA;ansrgo992i;p0p100;2008;0.0;992;i
QA;ansrgo992i;p0p100;2009;0.0;992;i
QA;ansrgo992i;p0p100;2010;0.0;992;i
QA;ansrgo992i;p0p100;2011;0.0;992;i
QA;ansrgo992i;p0p100;2012;0.0;992;i
QA;ansrgo992i;p0p100;2013;0.0;992;i
QA;ansrgo992i;p0p100;2014;0.0;992;i
QA;ansrgo992i;p0p100;2015;0.0;992;i
QA;ansrgo992i;p0p100;2016;0.0;992;i
QA;apinnx999i;p0p100;1996;1591.2;999;i
QA;apinnx999i;p0p100;1997;2097.8999;999;i
QA;apinnx999i;p0p100;1998;2244.8;999;i
QA;apinnx999i;p0p100;1999;1242.7;999;i
QA;apinnx999i;p0p100;2000;-2674.3;999;i
QA;apinnx999i;p0p100;2001;-7081.2998;999;i
QA;apinnx999i;p0p100;2002;-8924.7998;999;i
QA;apinnx999i;p0p100;2003;-2759.3999;999;i
QA;apinnx999i;p0p100;2004;-16616.301;999;i
QA;apinnx999i;p0p100;2005;-6735.2002;999;i
QA;apinnx999i;p0p100;2006;-14692.8;999;i
QA;apinnx999i;p0p100;2007;-15093.3;999;i
QA;apinnx999i;p0p100;2008;-17092.4;999;i
QA;apinnx999i;p0p100;2009;-23575.6;999;i
QA;apinnx999i;p0p100;2010;-28844.699;999;i
QA;apinnx999i;p0p100;2011;-23365.1;999;i
QA;apinnx999i;p0p100;2012;-18227.1;999;i
QA;apinnx999i;p0p100;2013;-14204.2;999;i
QA;apinnx999i;p0p100;2014;-12704.1;999;i
QA;apinnx999i;p0p100;2015;-5798.7998;999;i
QA;apinnx999i;p0p100;2016;-3360.7;999;i
QA;apinnx999i;p0p100;2017;-2188.6001;999;i
QA;apinnx999i;p0p100;2018;-6493.2002;999;i
QA;aptinc992j;p74p100;1990;616339.5;992;j
QA;aptinc992j;p74p100;1991;588608.0;992;j
QA;aptinc992j;p74p100;1992;650364.38;992;j
QA;aptinc992j;p74p100;1993;628758.88;992;j
QA;aptinc992j;p74p100;1994;626062.88;992;j
QA;aptinc992j;p74p100;1995;627380.63;992;j
QA;aptinc992j;p74p100;1996;648690.31;992;j
QA;aptinc992j;p74p100;1997;803656.13;992;j
QA;aptinc992j;p74p100;1998;837060.13;992;j
QA;aptinc992j;p74p100;1999;861238.81;992;j
QA;aptinc992j;p74p100;2000;930159.13;992;j
QA;aptinc992j;p74p100;2001;896035.81;992;j
QA;aptinc992j;p74p100;2002;916753.63;992;j
QA;aptinc992j;p74p100;2003;917838.13;992;j
QA;aptinc992j;p74p100;2004;916524.31;992;j
QA;aptinc992j;p74p100;2005;884964.13;992;j
QA;aptinc992j;p74p100;2006;869666.69;992;j
QA;aptinc992j;p74p100;2007;839678.31;992;j
QA;aptinc992j;p74p100;2008;811411.13;992;j
QA;aptinc992j;p74p100;2009;741146.13;992;j
QA;aptinc992j;p74p100;2010;734343.88;992;j
QA;aptinc992j;p74p100;2011;797834.38;992;j
QA;aptinc992j;p74p100;2012;793963.19;992;j
QA;aptinc992j;p74p100;2013;794137.19;992;j
QA;aptinc992j;p74p100;2014;789018.38;992;j
QA;aptinc992j;p74p100;2015;807868.0;992;j
QA;aptinc992j;p74p100;2016;809980.5;992;j
QA;aptinc992j;p97p98;1990;1255061.8;992;j
QA;aptinc992j;p97p98;1991;1200756.9;992;j
QA;aptinc992j;p97p98;1992;1329266.8;992;j
QA;aptinc992j;p97p98;1993;1287447.9;992;j
QA;aptinc992j;p97p98;1994;1284462.0;992;j
QA;aptinc992j;p97p98;1995;1289761.3;992;j
QA;aptinc992j;p97p98;1996;1336388.3;992;j
QA;aptinc992j;p97p98;1997;1659154.6;992;j
QA;aptinc992j;p97p98;1998;1733038.8;992;j
QA;aptinc992j;p97p98;1999;1788168.5;992;j
QA;aptinc992j;p97p98;2000;1937025.9;992;j
QA;aptinc992j;p97p98;2001;1872005.0;992;j
QA;aptinc992j;p97p98;2002;1921668.8;992;j
QA;aptinc992j;p97p98;2003;1930841.1;992;j
QA;aptinc992j;p97p98;2004;1935261.3;992;j
QA;aptinc992j;p97p98;2005;1921334.6;992;j
QA;aptinc992j;p97p98;2006;1948881.6;992;j
QA;aptinc992j;p97p98;2007;1945725.5;992;j
QA;aptinc992j;p97p98;2008;1942078.1;992;j
QA;aptinc992j;p97p98;2009;1804612.8;992;j
QA;aptinc992j;p97p98;2010;1846998.1;992;j
QA;aptinc992j;p97p98;2011;2016704.3;992;j
QA;aptinc992j;p97p98;2012;2019706.3;992;j
QA;aptinc992j;p97p98;2013;2042798.3;992;j
QA;aptinc992j;p97p98;2014;2047404.5;992;j
QA;aptinc992j;p97p98;2015;2103755.0;992;j
QA;aptinc992j;p97p98;2016;2109257.0;992;j
QA;aptinc992j;p99.5p100;1990;5467636.5;992;j
QA;aptinc992j;p99.5p100;1991;5234222.5;992;j
QA;aptinc992j;p99.5p100;1992;5797342.5;992;j
QA;aptinc992j;p99.5p100;1993;5619067.0;992;j
QA;aptinc992j;p99.5p100;1994;5609267.0;992;j
QA;aptinc992j;p99.5p100;1995;5636352.5;992;j
QA;aptinc992j;p99.5p100;1996;5844616.0;992;j
QA;aptinc992j;p99.5p100;1997;7262520.5;992;j
QA;aptinc992j;p99.5p100;1998;7592360.5;992;j
QA;aptinc992j;p99.5p100;1999;7840560.0;992;j
QA;aptinc992j;p99.5p100;2000;8501141.0;992;j
QA;aptinc992j;p99.5p100;2001;8223972.0;992;j
QA;aptinc992j;p99.5p100;2002;8452318.0;992;j
QA;aptinc992j;p99.5p100;2003;8502108.0;992;j
QA;aptinc992j;p99.5p100;2004;8531926.0;992;j
QA;aptinc992j;p99.5p100;2005;8547499.0;992;j
QA;aptinc992j;p99.5p100;2006;8760145.0;992;j
QA;aptinc992j;p99.5p100;2007;8871838.0;992;j
QA;aptinc992j;p99.5p100;2008;9052489.0;992;j
QA;aptinc992j;p99.5p100;2009;8804841.0;992;j
QA;aptinc992j;p99.5p100;2010;8695247.0;992;j
QA;aptinc992j;p99.5p100;2011;9659469.0;992;j
QA;aptinc992j;p99.5p100;2012;9844952.0;992;j
QA;aptinc992j;p99.5p100;2013;10103498.0;992;j
QA;aptinc992j;p99.5p100;2014;10319964.0;992;j
QA;aptinc992j;p99.5p100;2015;10888038.0;992;j
QA;aptinc992j;p99.5p100;2016;10916510.0;992;j
QA;aptinc992j;p99.994p100;1990;79766104.0;992;j
QA;aptinc992j;p99.994p100;1991;76314544.0;992;j
QA;aptinc992j;p99.994p100;1992;84369088.0;992;j
QA;aptinc992j;p99.994p100;1993;81633352.0;992;j
QA;aptinc992j;p99.994p100;1994;81350024.0;992;j
QA;aptinc992j;p99.994p100;1995;81641904.0;992;j
QA;aptinc992j;p99.994p100;1996;84675616.0;992;j
QA;aptinc992j;p99.994p100;1997;105252152.0;992;j
QA;aptinc992j;p99.994p100;1998;109852856.0;992;j
QA;aptinc992j;p99.994p100;1999;113035304.0;992;j
QA;aptinc992j;p99.994p100;2000;122116896.0;992;j
QA;aptinc992j;p99.994p100;2001;117906920.0;992;j
QA;aptinc992j;p99.994p100;2002;121032808.0;992;j
QA;aptinc992j;p99.994p100;2003;121485128.0;992;j
QA;aptinc992j;p99.994p100;2004;121592832.0;992;j
QA;aptinc992j;p99.994p100;2005;120127584.0;992;j
QA;aptinc992j;p99.994p100;2006;121309224.0;992;j
QA;aptinc992j;p99.994p100;2007;121187912.0;992;j
QA;aptinc992j;p99.994p100;2008;121564120.0;992;j
QA;aptinc992j;p99.994p100;2009;116241176.0;992;j
QA;aptinc992j;p99.994p100;2010;106089592.0;992;j
QA;aptinc992j;p99.994p100;2011;116877512.0;992;j
QA;aptinc992j;p99.994p100;2012;118071288.0;992;j
QA;aptinc992j;p99.994p100;2013;120044456.0;992;j
QA;aptinc992j;p99.994p100;2014;121351480.0;992;j
QA;aptinc992j;p99.994p100;2015;126619776.0;992;j
QA;aptinc992j;p99.994p100;2016;126950904.0;992;j
QA;bptinc992j;p99.998p100;1990;3.2016954;992;j
QA;bptinc992j;p99.998p100;1991;3.1970809;992;j
QA;bptinc992j;p99.998p100;1992;3.1907222;992;j
QA;bptinc992j;p99.998p100;1993;3.1848786;992;j
QA;bptinc992j;p99.998p100;1994;3.1786714;992;j
QA;bptinc992j;p99.998p100;1995;3.1727934;992;j
QA;bptinc992j;p99.998p100;1996;3.1676586;992;j
QA;bptinc992j;p99.998p100;1997;3.1641114;992;j
