country;variable;percentile;year;value;age;pop
TD;agninc999i;p0p100;1950;305701.31;999;i
TD;agninc999i;p0p100;1951;311861.69;999;i
TD;agninc999i;p0p100;1952;317641.09;999;i
TD;agninc999i;p0p100;1953;323166.59;999;i
TD;agninc999i;p0p100;1954;328993.0;999;i
TD;agninc999i;p0p100;1955;334931.41;999;i
TD;agninc999i;p0p100;1956;340996.69;999;i
TD;agninc999i;p0p100;1957;347173.41;999;i
TD;agninc999i;p0p100;1958;353628.81;999;i
TD;agninc999i;p0p100;1959;359656.69;999;i
TD;agninc999i;p0p100;1960;355557.81;999;i
TD;agninc999i;p0p100;1961;353606.0;999;i
TD;agninc999i;p0p100;1962;365293.81;999;i
TD;agninc999i;p0p100;1963;352413.0;999;i
TD;agninc999i;p0p100;1964;336902.69;999;i
TD;agninc999i;p0p100;1965;332486.31;999;i
TD;agninc999i;p0p100;1966;320417.09;999;i
TD;agninc999i;p0p100;1967;316987.5;999;i
TD;agninc999i;p0p100;1968;309718.69;999;i
TD;agninc999i;p0p100;1969;324627.09;999;i
TD;agninc999i;p0p100;1970;321184.31;999;i
TD;agninc999i;p0p100;1971;307606.81;999;i
TD;agninc999i;p0p100;1972;304406.0;999;i
TD;agninc999i;p0p100;1973;271906.41;999;i
TD;agninc999i;p0p100;1974;279222.91;999;i
TD;agninc999i;p0p100;1975;297864.81;999;i
TD;agninc999i;p0p100;1976;300384.19;999;i
TD;agninc999i;p0p100;1977;301666.59;999;i
TD;agninc999i;p0p100;1978;294248.5;999;i
TD;agninc999i;p0p100;1979;225137.2;999;i
TD;agninc999i;p0p100;1980;208588.8;999;i
TD;agninc999i;p0p100;1981;207016.3;999;i
TD;agninc999i;p0p100;1982;213702.7;999;i
TD;agninc999i;p0p100;1983;241343.0;999;i
TD;agninc999i;p0p100;1984;238591.8;999;i
TD;agninc999i;p0p100;1985;283503.59;999;i
TD;agninc999i;p0p100;1986;262775.5;999;i
TD;agninc999i;p0p100;1987;248653.8;999;i
TD;agninc999i;p0p100;1988;277816.91;999;i
TD;agninc999i;p0p100;1989;282738.69;999;i
TD;agninc999i;p0p100;1990;260964.7;999;i
TD;agninc999i;p0p100;1991;277135.91;999;i
TD;agninc999i;p0p100;1992;290684.41;999;i
TD;agninc999i;p0p100;1993;235373.0;999;i
TD;agninc999i;p0p100;1994;251444.91;999;i
TD;agninc999i;p0p100;1995;246186.5;999;i
TD;agninc999i;p0p100;1996;243189.09;999;i
TD;agninc999i;p0p100;1997;248334.8;999;i
TD;agninc999i;p0p100;1998;256464.41;999;i
TD;agninc999i;p0p100;1999;245798.09;999;i
TD;agninc999i;p0p100;2000;234819.09;999;i
TD;agninc999i;p0p100;2001;252433.0;999;i
TD;agninc999i;p0p100;2002;263457.81;999;i
TD;agninc999i;p0p100;2003;290733.59;999;i
TD;agninc999i;p0p100;2004;374022.0;999;i
TD;agninc999i;p0p100;2005;475547.19;999;i
TD;agninc999i;p0p100;2006;392696.91;999;i
TD;agninc999i;p0p100;2007;420958.91;999;i
