country;variable;percentile;year;value;age;pop
ME;acainc992j;p53p100;1990;10008.7;992;j
ME;acainc992j;p53p100;1991;8865.7002;992;j
ME;acainc992j;p53p100;1992;6608.2002;992;j
ME;acainc992j;p53p100;1993;4005.6001;992;j
ME;acainc992j;p53p100;1994;4077.1001;992;j
ME;acainc992j;p53p100;1995;4664.6001;992;j
ME;acainc992j;p53p100;1996;6021.0;992;j
ME;acainc992j;p53p100;1997;6366.6001;992;j
ME;acainc992j;p53p100;1998;6652.6001;992;j
ME;acainc992j;p53p100;1999;5996.3999;992;j
ME;acainc992j;p53p100;2000;6889.2998;992;j
ME;acainc992j;p53p100;2001;6893.7002;992;j
ME;acainc992j;p53p100;2002;6999.2002;992;j
ME;acainc992j;p53p100;2003;7128.7998;992;j
ME;acainc992j;p53p100;2004;7460.2002;992;j
ME;acainc992j;p53p100;2005;7752.2998;992;j
ME;acainc992j;p53p100;2006;8373.7998;992;j
ME;acainc992j;p53p100;2007;9005.0;992;j
ME;acainc992j;p53p100;2008;9598.9004;992;j
ME;acainc992j;p53p100;2009;8571.7002;992;j
ME;acainc992j;p53p100;2010;8704.0;992;j
ME;acainc992j;p53p100;2011;9158.7002;992;j
ME;acainc992j;p53p100;2012;9013.2998;992;j
ME;acainc992j;p53p100;2013;9416.2998;992;j
ME;acainc992j;p53p100;2014;9560.0;992;j
ME;acainc992j;p53p100;2015;10009.9;992;j
ME;acainc992j;p53p100;2016;10165.3;992;j
ME;acainc992j;p53p100;2017;10814.3;992;j
ME;acainc992j;p99.99p100;1990;167082.7;992;j
ME;acainc992j;p99.99p100;1991;145099.41;992;j
ME;acainc992j;p99.99p100;1992;109176.9;992;j
ME;acainc992j;p99.99p100;1993;70394.602;992;j
ME;acainc992j;p99.99p100;1994;78865.898;992;j
ME;acainc992j;p99.99p100;1995;100139.2;992;j
ME;acainc992j;p99.99p100;1996;128785.9;992;j
ME;acainc992j;p99.99p100;1997;135720.91;992;j
ME;acainc992j;p99.99p100;1998;160962.41;992;j
ME;acainc992j;p99.99p100;1999;153393.41;992;j
ME;acainc992j;p99.99p100;2000;179720.8;992;j
ME;acainc992j;p99.99p100;2001;203720.5;992;j
ME;acainc992j;p99.99p100;2002;190574.09;992;j
ME;acainc992j;p99.99p100;2003;177027.09;992;j
ME;acainc992j;p99.99p100;2004;144961.09;992;j
ME;acainc992j;p99.99p100;2005;120752.9;992;j
ME;acainc992j;p99.99p100;2006;168912.2;992;j
ME;acainc992j;p99.99p100;2007;164408.41;992;j
ME;acainc992j;p99.99p100;2008;143120.8;992;j
ME;acainc992j;p99.99p100;2009;168605.41;992;j
ME;acainc992j;p99.99p100;2010;160998.3;992;j
ME;acainc992j;p99.99p100;2011;149509.41;992;j
ME;acainc992j;p99.99p100;2012;157002.3;992;j
ME;acainc992j;p99.99p100;2013;224212.41;992;j
ME;acainc992j;p99.99p100;2014;199404.91;992;j
ME;acainc992j;p99.99p100;2015;217179.2;992;j
ME;acainc992j;p99.99p100;2016;224880.8;992;j
ME;acainc992j;p99.99p100;2017;246078.59;992;j
ME;adiinc992j;p37p100;1990;11042.9;992;j
ME;adiinc992j;p37p100;1991;9787.0;992;j
ME;adiinc992j;p37p100;1992;7342.7998;992;j
ME;adiinc992j;p37p100;1993;4448.2002;992;j
ME;adiinc992j;p37p100;1994;4525.1001;992;j
ME;adiinc992j;p37p100;1995;5198.7998;992;j
ME;adiinc992j;p37p100;1996;6724.5;992;j
ME;adiinc992j;p37p100;1997;7128.1001;992;j
ME;adiinc992j;p37p100;1998;7396.2998;992;j
ME;adiinc992j;p37p100;1999;6655.3999;992;j
ME;adiinc992j;p37p100;2000;7653.0;992;j
ME;adiinc992j;p37p100;2001;7684.2998;992;j
ME;adiinc992j;p37p100;2002;7804.7998;992;j
ME;adiinc992j;p37p100;2003;7965.0;992;j
ME;adiinc992j;p37p100;2004;8289.9004;992;j
ME;adiinc992j;p37p100;2005;8599.7998;992;j
ME;adiinc992j;p37p100;2006;9303.9004;992;j
ME;adiinc992j;p37p100;2007;10023.6;992;j
ME;adiinc992j;p37p100;2008;10718.1;992;j
ME;adiinc992j;p37p100;2009;9807.5;992;j
ME;adiinc992j;p37p100;2010;9919.2002;992;j
ME;adiinc992j;p37p100;2011;10398.8;992;j
ME;adiinc992j;p37p100;2012;10138.7;992;j
ME;adiinc992j;p37p100;2013;10526.9;992;j
ME;adiinc992j;p37p100;2014;10592.8;992;j
ME;adiinc992j;p37p100;2015;11023.0;992;j
ME;adiinc992j;p37p100;2016;11144.7;992;j
ME;adiinc992j;p37p100;2017;11814.1;992;j
ME;adiinc992j;p60p70;1990;9182.7002;992;j
ME;adiinc992j;p60p70;1991;8120.3999;992;j
ME;adiinc992j;p60p70;1992;6076.1001;992;j
ME;adiinc992j;p60p70;1993;3668.1001;992;j
ME;adiinc992j;p60p70;1994;3718.0;992;j
ME;adiinc992j;p60p70;1995;4255.0;992;j
ME;adiinc992j;p60p70;1996;5496.2002;992;j
ME;adiinc992j;p60p70;1997;5820.5;992;j
ME;adiinc992j;p60p70;1998;6002.8999;992;j
ME;adiinc992j;p60p70;1999;5364.7002;992;j
ME;adiinc992j;p60p70;2000;6111.8999;992;j
ME;adiinc992j;p60p70;2001;6087.7998;992;j
ME;adiinc992j;p60p70;2002;6177.0;992;j
ME;adiinc992j;p60p70;2003;6298.8999;992;j
ME;adiinc992j;p60p70;2004;6578.7002;992;j
ME;adiinc992j;p60p70;2005;6843.2002;992;j
ME;adiinc992j;p60p70;2006;7360.5;992;j
ME;adiinc992j;p60p70;2007;8043.3999;992;j
ME;adiinc992j;p60p70;2008;8554.7002;992;j
ME;adiinc992j;p60p70;2009;7809.6001;992;j
ME;adiinc992j;p60p70;2010;7894.1001;992;j
