country;variable;percentile;year;value;age;pop
QP-MER;aptinc992j;p38p39;1980;22569.199;992;j
QP-MER;aptinc992j;p38p39;1981;22332.9;992;j
QP-MER;aptinc992j;p38p39;1982;21117.1;992;j
QP-MER;aptinc992j;p38p39;1983;21032.5;992;j
QP-MER;aptinc992j;p38p39;1984;21673.6;992;j
QP-MER;aptinc992j;p38p39;1985;22174.1;992;j
QP-MER;aptinc992j;p38p39;1986;22501.5;992;j
QP-MER;aptinc992j;p38p39;1987;22626.9;992;j
QP-MER;aptinc992j;p38p39;1988;23231.0;992;j
QP-MER;aptinc992j;p38p39;1989;23552.4;992;j
QP-MER;aptinc992j;p38p39;1990;23423.4;992;j
QP-MER;aptinc992j;p38p39;1991;22743.5;992;j
QP-MER;aptinc992j;p38p39;1992;22071.0;992;j
QP-MER;aptinc992j;p38p39;1993;22566.5;992;j
QP-MER;aptinc992j;p38p39;1994;22881.6;992;j
QP-MER;aptinc992j;p38p39;1995;22852.699;992;j
QP-MER;aptinc992j;p38p39;1996;23048.801;992;j
QP-MER;aptinc992j;p38p39;1997;23644.0;992;j
QP-MER;aptinc992j;p38p39;1998;24539.1;992;j
QP-MER;aptinc992j;p38p39;1999;25096.199;992;j
QP-MER;aptinc992j;p38p39;2000;25889.699;992;j
QP-MER;aptinc992j;p38p39;2001;26225.199;992;j
QP-MER;aptinc992j;p38p39;2002;25881.9;992;j
QP-MER;aptinc992j;p38p39;2003;25744.699;992;j
QP-MER;aptinc992j;p38p39;2004;25919.699;992;j
QP-MER;aptinc992j;p38p39;2005;25844.5;992;j
QP-MER;aptinc992j;p38p39;2006;26113.4;992;j
QP-MER;aptinc992j;p38p39;2007;25952.0;992;j
QP-MER;aptinc992j;p38p39;2008;25252.5;992;j
QP-MER;aptinc992j;p38p39;2009;23866.699;992;j
QP-MER;aptinc992j;p38p39;2010;23342.699;992;j
QP-MER;aptinc992j;p38p39;2011;23364.199;992;j
QP-MER;aptinc992j;p38p39;2012;23183.0;992;j
QP-MER;aptinc992j;p38p39;2013;23867.199;992;j
QP-MER;aptinc992j;p38p39;2014;23943.801;992;j
QP-MER;aptinc992j;p38p39;2015;24160.4;992;j
QP-MER;aptinc992j;p38p39;2016;24463.301;992;j
QP-MER;aptinc992j;p79p80;1980;51002.5;992;j
QP-MER;aptinc992j;p79p80;1981;51311.102;992;j
QP-MER;aptinc992j;p79p80;1982;50055.398;992;j
QP-MER;aptinc992j;p79p80;1983;51058.602;992;j
QP-MER;aptinc992j;p79p80;1984;53247.0;992;j
QP-MER;aptinc992j;p79p80;1985;54243.5;992;j
QP-MER;aptinc992j;p79p80;1986;55232.602;992;j
QP-MER;aptinc992j;p79p80;1987;56323.199;992;j
QP-MER;aptinc992j;p79p80;1988;57380.0;992;j
QP-MER;aptinc992j;p79p80;1989;58670.699;992;j
QP-MER;aptinc992j;p79p80;1990;58522.602;992;j
QP-MER;aptinc992j;p79p80;1991;57991.602;992;j
QP-MER;aptinc992j;p79p80;1992;58622.898;992;j
QP-MER;aptinc992j;p79p80;1993;59508.801;992;j
QP-MER;aptinc992j;p79p80;1994;61072.0;992;j
QP-MER;aptinc992j;p79p80;1995;62551.398;992;j
QP-MER;aptinc992j;p79p80;1996;63295.301;992;j
QP-MER;aptinc992j;p79p80;1997;64915.602;992;j
QP-MER;aptinc992j;p79p80;1998;66745.0;992;j
QP-MER;aptinc992j;p79p80;1999;67873.5;992;j
QP-MER;aptinc992j;p79p80;2000;69566.898;992;j
QP-MER;aptinc992j;p79p80;2001;70150.898;992;j
QP-MER;aptinc992j;p79p80;2002;70688.102;992;j
QP-MER;aptinc992j;p79p80;2003;71916.797;992;j
QP-MER;aptinc992j;p79p80;2004;72789.0;992;j
QP-MER;aptinc992j;p79p80;2005;73540.0;992;j
QP-MER;aptinc992j;p79p80;2006;74328.797;992;j
QP-MER;aptinc992j;p79p80;2007;73709.5;992;j
QP-MER;aptinc992j;p79p80;2008;72840.0;992;j
QP-MER;aptinc992j;p79p80;2009;71106.102;992;j
QP-MER;aptinc992j;p79p80;2010;71480.0;992;j
