country;variable;percentile;year;value;age;pop
BS;aptfpx992i;p0p100;1976;2581.3999;992;i
BS;aptfpx992i;p0p100;1977;2860.8;992;i
BS;aptfpx992i;p0p100;1978;4128.5;992;i
BS;aptfpx992i;p0p100;1979;4724.2002;992;i
BS;aptfpx992i;p0p100;1980;3898.2;992;i
BS;aptfpx992i;p0p100;1981;3963.5;992;i
BS;aptfpx992i;p0p100;1982;3345.3;992;i
BS;aptfpx992i;p0p100;1983;3044.1001;992;i
BS;aptfpx992i;p0p100;1984;3781.6001;992;i
BS;aptfpx992i;p0p100;1985;3872.8;992;i
BS;aptfpx992i;p0p100;1986;3653.6001;992;i
BS;aptfpx992i;p0p100;1987;3294.5;992;i
BS;aptfpx992i;p0p100;1988;2940.5;992;i
BS;aptfpx992i;p0p100;1989;5752.7998;992;i
BS;aptfpx992i;p0p100;2016;4503.2002;992;i
BS;aptfpx992i;p0p100;2017;3943.6001;992;i
BS;aptfpx992i;p0p100;2018;5145.7002;992;i
BS;aflcir992i;p0p100;1976;220.0;992;i
BS;aflcir992i;p0p100;1977;219.8;992;i
BS;aflcir992i;p0p100;1978;325.10001;992;i
BS;aflcir992i;p0p100;1979;480.89999;992;i
BS;aflcir992i;p0p100;1980;478.39999;992;i
BS;aflcir992i;p0p100;1981;514.5;992;i
BS;aflcir992i;p0p100;1982;634.5;992;i
BS;aflcir992i;p0p100;1983;469.20001;992;i
BS;aflcir992i;p0p100;1984;608.20001;992;i
BS;aflcir992i;p0p100;1985;655.59998;992;i
BS;aflcir992i;p0p100;1986;569.29999;992;i
BS;aflcir992i;p0p100;1987;544.09998;992;i
BS;aflcir992i;p0p100;1988;534.40002;992;i
BS;aflcir992i;p0p100;1989;3737.7;992;i
BS;aflcir992i;p0p100;1990;3445.3999;992;i
BS;aflcir992i;p0p100;1991;2881.0;992;i
BS;aflcir992i;p0p100;1992;1617.8;992;i
BS;aflcir992i;p0p100;1993;1869.0;992;i
BS;aflcir992i;p0p100;1994;1502.5;992;i
BS;aflcir992i;p0p100;1995;1758.6;992;i
BS;aflcir992i;p0p100;1996;1904.4;992;i
BS;aflcir992i;p0p100;1997;2279.1001;992;i
BS;aflcir992i;p0p100;1998;2242.2;992;i
BS;aflcir992i;p0p100;1999;4087.1001;992;i
BS;aflcir992i;p0p100;2000;3191.7;992;i
BS;aflcir992i;p0p100;2001;2257.5;992;i
BS;aflcir992i;p0p100;2002;1057.9;992;i
BS;aflcir992i;p0p100;2003;889.40002;992;i
BS;aflcir992i;p0p100;2004;995.70001;992;i
BS;aflcir992i;p0p100;2005;922.29999;992;i
BS;aflcir992i;p0p100;2006;928.79999;992;i
BS;aflcir992i;p0p100;2007;840.59998;992;i
BS;aflcir992i;p0p100;2008;795.90002;992;i
BS;aflcir992i;p0p100;2009;601.70001;992;i
BS;aflcir992i;p0p100;2010;719.20001;992;i
BS;aflcir992i;p0p100;2011;874.5;992;i
BS;aflcir992i;p0p100;2012;856.40002;992;i
BS;aflcir992i;p0p100;2013;965.90002;992;i
BS;aflcir992i;p0p100;2014;746.90002;992;i
BS;aflcir992i;p0p100;2015;458.5;992;i
BS;aflcir992i;p0p100;2016;468.39999;992;i
BS;apinrx999i;p0p100;1976;107.8;999;i
BS;apinrx999i;p0p100;1977;107.9;999;i
BS;apinrx999i;p0p100;1978;160.60001;999;i
BS;apinrx999i;p0p100;1979;239.5;999;i
BS;apinrx999i;p0p100;1980;240.39999;999;i
BS;apinrx999i;p0p100;1981;263.29999;999;i
BS;apinrx999i;p0p100;1982;329.5;999;i
BS;apinrx999i;p0p100;1983;246.7;999;i
BS;apinrx999i;p0p100;1984;323.79999;999;i
BS;apinrx999i;p0p100;1985;353.70001;999;i
BS;apinrx999i;p0p100;1986;309.60001;999;i
BS;apinrx999i;p0p100;1987;299.20001;999;i
BS;apinrx999i;p0p100;1988;297.5;999;i
BS;apinrx999i;p0p100;1989;2103.8;999;i
BS;apinrx999i;p0p100;1990;1957.7;999;i
BS;apinrx999i;p0p100;1991;1656.5;999;i
BS;apinrx999i;p0p100;1992;938.0;999;i
BS;apinrx999i;p0p100;1993;1090.8;999;i
BS;apinrx999i;p0p100;1994;882.59998;999;i
BS;apinrx999i;p0p100;1995;1041.1;999;i
BS;apinrx999i;p0p100;1996;1132.7;999;i
BS;apinrx999i;p0p100;1997;1363.5;999;i
BS;apinrx999i;p0p100;1998;1350.4;999;i
BS;apinrx999i;p0p100;1999;2477.2;999;i
BS;apinrx999i;p0p100;2000;1944.0;999;i
BS;apinrx999i;p0p100;2001;1386.8;999;i
BS;apinrx999i;p0p100;2002;654.0;999;i
BS;apinrx999i;p0p100;2003;551.90002;999;i
BS;apinrx999i;p0p100;2004;618.90002;999;i
BS;apinrx999i;p0p100;2005;573.90002;999;i
BS;apinrx999i;p0p100;2006;581.90002;999;i
BS;apinrx999i;p0p100;2007;529.40002;999;i
BS;apinrx999i;p0p100;2008;503.20001;999;i
BS;apinrx999i;p0p100;2009;381.70001;999;i
BS;apinrx999i;p0p100;2010;458.20001;999;i
BS;apinrx999i;p0p100;2011;560.5;999;i
BS;apinrx999i;p0p100;2012;554.29999;999;i
BS;apinrx999i;p0p100;2013;632.0;999;i
BS;apinrx999i;p0p100;2014;494.10001;999;i
BS;apinrx999i;p0p100;2015;306.5;999;i
BS;apinrx999i;p0p100;2016;316.29999;999;i
BS;apinrx999i;p0p100;2017;445.5;999;i
BS;apinrx999i;p0p100;2018;483.10001;999;i
BS;npopul992m;p0p100;1950;17801.0;992;m
BS;npopul992m;p0p100;1951;17946.0;992;m
BS;npopul992m;p0p100;1952;18223.0;992;m
BS;npopul992m;p0p100;1953;18542.0;992;m
BS;npopul992m;p0p100;1954;18928.0;992;m
BS;npopul992m;p0p100;1955;19404.0;992;m
BS;npopul992m;p0p100;1956;20188.0;992;m
BS;npopul992m;p0p100;1957;21116.0;992;m
BS;npopul992m;p0p100;1958;22140.0;992;m
BS;npopul992m;p0p100;1959;23231.0;992;m
BS;npopul992m;p0p100;1960;24348.0;992;m
BS;npopul992m;p0p100;1961;25734.0;992;m
BS;npopul992m;p0p100;1962;27170.0;992;m
BS;npopul992m;p0p100;1963;28641.0;992;m
BS;npopul992m;p0p100;1964;30144.0;992;m
BS;npopul992m;p0p100;1965;31680.0;992;m
BS;npopul992m;p0p100;1966;33400.0;992;m
BS;npopul992m;p0p100;1967;35178.0;992;m
BS;npopul992m;p0p100;1968;36911.0;992;m
BS;npopul992m;p0p100;1969;38437.0;992;m
BS;npopul992m;p0p100;1970;39713.0;992;m
BS;npopul992m;p0p100;1971;41003.0;992;m
BS;npopul992m;p0p100;1972;41935.0;992;m
BS;npopul992m;p0p100;1973;42705.0;992;m
BS;npopul992m;p0p100;1974;43558.0;992;m
BS;npopul992m;p0p100;1975;44640.0;992;m
BS;npopul992m;p0p100;1976;45430.0;992;m
BS;npopul992m;p0p100;1977;46579.0;992;m
BS;npopul992m;p0p100;1978;48029.0;992;m
BS;npopul992m;p0p100;1979;49649.0;992;m
BS;npopul992m;p0p100;1980;51333.0;992;m
BS;npopul992m;p0p100;1981;53548.0;992;m
BS;npopul992m;p0p100;1982;55611.0;992;m
BS;npopul992m;p0p100;1983;57589.0;992;m
BS;npopul992m;p0p100;1984;59569.0;992;m
BS;npopul992m;p0p100;1985;61600.0;992;m
BS;npopul992m;p0p100;1986;63327.0;992;m
BS;npopul992m;p0p100;1987;65215.0;992;m
BS;npopul992m;p0p100;1988;67199.0;992;m
BS;npopul992m;p0p100;1989;69176.0;992;m
BS;npopul992m;p0p100;1990;71109.0;992;m
BS;npopul992m;p0p100;1991;73336.0;992;m
BS;npopul992m;p0p100;1992;75403.0;992;m
BS;npopul992m;p0p100;1993;77312.0;992;m
BS;npopul992m;p0p100;1994;79127.0;992;m
BS;npopul992m;p0p100;1995;80859.0;992;m
BS;npopul992m;p0p100;1996;82146.0;992;m
