country;variable;percentile;year;value;age;pop
TR;acomrx992i;p0p100;1966;1196.4;992;i
TR;acomrx992i;p0p100;1967;1311.5;992;i
TR;acomrx992i;p0p100;1968;1351.4;992;i
TR;acomrx992i;p0p100;1969;966.5;992;i
TR;acomrx992i;p0p100;1970;-392.60001;992;i
TR;acomrx992i;p0p100;1971;-2.9000001;992;i
TR;acomrx992i;p0p100;1972;64.099998;992;i
TR;acomrx992i;p0p100;1974;-2.2;992;i
TR;acomrx992i;p0p100;1975;-1.7;992;i
TR;acomrx992i;p0p100;1976;-2.0;992;i
TR;acomrx992i;p0p100;1977;-8.0;992;i
TR;acomrx992i;p0p100;1978;-21.1;992;i
TR;acomrx992i;p0p100;1979;-29.9;992;i
TR;acomrx992i;p0p100;1980;-34.200001;992;i
TR;acomrx992i;p0p100;1981;-28.0;992;i
TR;acomrx992i;p0p100;1982;-36.400002;992;i
TR;acomrx992i;p0p100;1983;-38.400002;992;i
TR;acomrx992i;p0p100;1984;45.400002;992;i
TR;acomrx992i;p0p100;1985;86.800003;992;i
TR;acomrx992i;p0p100;1986;7.5;992;i
TR;acomrx992i;p0p100;1987;21.200001;992;i
TR;acomrx992i;p0p100;1988;2.9000001;992;i
TR;acomrx992i;p0p100;1989;209.60001;992;i
TR;acomrx992i;p0p100;1990;227.2;992;i
TR;acomrx992i;p0p100;1991;56.799999;992;i
TR;acomrx992i;p0p100;1992;202.2;992;i
TR;acomrx992i;p0p100;1993;48.099998;992;i
TR;acomrx992i;p0p100;1994;110.9;992;i
TR;acomrx992i;p0p100;1995;291.39999;992;i
TR;acomrx992i;p0p100;1996;259.5;992;i
TR;acomrx992i;p0p100;1997;302.79999;992;i
TR;acomrx992i;p0p100;1998;-33.200001;992;i
TR;acomrx992i;p0p100;1999;-19.4;992;i
TR;acomrx992i;p0p100;2000;-85.099998;992;i
TR;acomrx992i;p0p100;2001;-133.8;992;i
TR;acomrx992i;p0p100;2002;-134.10001;992;i
TR;acomrx992i;p0p100;2003;-69.099998;992;i
TR;acomrx992i;p0p100;2004;-41.200001;992;i
TR;acomrx992i;p0p100;2005;21.200001;992;i
TR;acomrx992i;p0p100;2006;16.6;992;i
TR;acomrx992i;p0p100;2007;19.6;992;i
TR;acomrx992i;p0p100;2008;19.700001;992;i
TR;acomrx992i;p0p100;2009;1.3;992;i
TR;acomrx992i;p0p100;2010;2.4000001;992;i
TR;acomrx992i;p0p100;2011;5.6999998;992;i
TR;acomrx992i;p0p100;2012;13.5;992;i
TR;acomrx992i;p0p100;2013;39.099998;992;i
TR;acomrx992i;p0p100;2014;41.299999;992;i
TR;acomrx992i;p0p100;2015;22.4;992;i
TR;acomrx992i;p0p100;2016;0.5;992;i
TR;acomrx992i;p0p100;2017;-2.2;992;i
TR;acomrx992i;p0p100;2018;-6.0;992;i
TR;aptinc992j;p73p74;1990;27699.1;992;j
TR;aptinc992j;p73p74;1991;27095.0;992;j
TR;aptinc992j;p73p74;1992;27781.0;992;j
TR;aptinc992j;p73p74;1993;29283.801;992;j
TR;aptinc992j;p73p74;1994;26817.699;992;j
TR;aptinc992j;p73p74;1995;28394.801;992;j
TR;aptinc992j;p73p74;1996;29718.199;992;j
TR;aptinc992j;p73p74;1997;31273.0;992;j
TR;aptinc992j;p73p74;1998;30353.199;992;j
TR;aptinc992j;p73p74;1999;28211.699;992;j
TR;aptinc992j;p73p74;2000;29486.801;992;j
TR;aptinc992j;p73p74;2001;26128.4;992;j
TR;aptinc992j;p73p74;2002;27876.0;992;j
TR;aptinc992j;p73p74;2003;29479.0;992;j
TR;aptinc992j;p73p74;2004;32923.398;992;j
TR;aptinc992j;p73p74;2005;37145.398;992;j
TR;aptinc992j;p73p74;2006;39161.199;992;j
