country;variable;percentile;year;value;age;pop
AL;acainc992j;p30p100;1996;338890.41;992;j
AL;acainc992j;p30p100;1997;291064.5;992;j
AL;acainc992j;p30p100;1998;318382.19;992;j
AL;acainc992j;p30p100;1999;355512.31;992;j
AL;acainc992j;p30p100;2000;378715.09;992;j
AL;acainc992j;p30p100;2001;408752.09;992;j
AL;acainc992j;p30p100;2002;417175.41;992;j
AL;acainc992j;p30p100;2003;435324.59;992;j
AL;acainc992j;p30p100;2004;453710.31;992;j
AL;acainc992j;p30p100;2005;474021.19;992;j
AL;acainc992j;p30p100;2006;500392.59;992;j
AL;acainc992j;p30p100;2007;523968.09;992;j
AL;acainc992j;p30p100;2008;545994.13;992;j
AL;acainc992j;p30p100;2009;533963.69;992;j
AL;acainc992j;p30p100;2010;556630.13;992;j
AL;acainc992j;p30p100;2011;575419.88;992;j
AL;acainc992j;p30p100;2012;572279.31;992;j
AL;acainc992j;p30p100;2013;591246.38;992;j
AL;acainc992j;p30p100;2014;594433.81;992;j
AL;acainc992j;p30p100;2015;605906.19;992;j
AL;acainc992j;p30p100;2016;629622.0;992;j
AL;acainc992j;p30p100;2017;641703.0;992;j
AL;acainc992j;p36p100;1996;355367.19;992;j
AL;acainc992j;p36p100;1997;305535.5;992;j
AL;acainc992j;p36p100;1998;334384.09;992;j
AL;acainc992j;p36p100;1999;373518.5;992;j
AL;acainc992j;p36p100;2000;398123.0;992;j
AL;acainc992j;p36p100;2001;429932.69;992;j
AL;acainc992j;p36p100;2002;438855.19;992;j
AL;acainc992j;p36p100;2003;457949.91;992;j
AL;acainc992j;p36p100;2004;477128.09;992;j
AL;acainc992j;p36p100;2005;498363.81;992;j
AL;acainc992j;p36p100;2006;525919.38;992;j
AL;acainc992j;p36p100;2007;550560.31;992;j
AL;acainc992j;p36p100;2008;573388.0;992;j
AL;acainc992j;p36p100;2009;560473.5;992;j
AL;acainc992j;p36p100;2010;584067.38;992;j
AL;acainc992j;p36p100;2011;603983.5;992;j
AL;acainc992j;p36p100;2012;600333.31;992;j
AL;acainc992j;p36p100;2013;620382.81;992;j
AL;acainc992j;p36p100;2014;623724.13;992;j
AL;acainc992j;p36p100;2015;635772.63;992;j
AL;acainc992j;p36p100;2016;660647.38;992;j
AL;acainc992j;p36p100;2017;673352.38;992;j
AL;acainc992j;p3p4;1996;16331.1;992;j
AL;acainc992j;p3p4;1997;13950.8;992;j
AL;acainc992j;p3p4;1998;14570.2;992;j
AL;acainc992j;p3p4;1999;17378.0;992;j
AL;acainc992j;p3p4;2000;18285.9;992;j
AL;acainc992j;p3p4;2001;19963.5;992;j
AL;acainc992j;p3p4;2002;20234.801;992;j
AL;acainc992j;p3p4;2003;21838.9;992;j
AL;acainc992j;p3p4;2004;27883.1;992;j
AL;acainc992j;p3p4;2005;29161.301;992;j
AL;acainc992j;p3p4;2006;33931.699;992;j
AL;acainc992j;p3p4;2007;33875.0;992;j
AL;acainc992j;p3p4;2008;36742.5;992;j
AL;acainc992j;p3p4;2009;36057.398;992;j
AL;acainc992j;p3p4;2010;40827.699;992;j
AL;acainc992j;p3p4;2011;41008.898;992;j
AL;acainc992j;p3p4;2012;41848.801;992;j
AL;acainc992j;p3p4;2013;41525.301;992;j
AL;acainc992j;p3p4;2014;42389.898;992;j
AL;acainc992j;p3p4;2015;43544.301;992;j
AL;acainc992j;p3p4;2016;45728.0;992;j
AL;acainc992j;p3p4;2017;46864.102;992;j
AL;acainc992j;p44p45;1996;208552.59;992;j
AL;acainc992j;p44p45;1997;174592.09;992;j
AL;acainc992j;p44p45;1998;187848.5;992;j
AL;acainc992j;p44p45;1999;206948.41;992;j
AL;acainc992j;p44p45;2000;216402.3;992;j
AL;acainc992j;p44p45;2001;230928.0;992;j
AL;acainc992j;p44p45;2002;232199.0;992;j
AL;acainc992j;p44p45;2003;246549.09;992;j
AL;acainc992j;p44p45;2004;261223.2;992;j
AL;acainc992j;p44p45;2005;276753.91;992;j
AL;acainc992j;p44p45;2006;292988.31;992;j
AL;acainc992j;p44p45;2007;307579.59;992;j
AL;acainc992j;p44p45;2008;322364.41;992;j
AL;acainc992j;p44p45;2009;315526.5;992;j
AL;acainc992j;p44p45;2010;333787.09;992;j
AL;acainc992j;p44p45;2011;339469.91;992;j
AL;acainc992j;p44p45;2012;342532.5;992;j
AL;acainc992j;p44p45;2013;352781.59;992;j
AL;acainc992j;p44p45;2014;354543.19;992;j
AL;acainc992j;p44p45;2015;361268.19;992;j
AL;acainc992j;p44p45;2016;375499.5;992;j
AL;acainc992j;p44p45;2017;382371.09;992;j
AL;acainc992j;p86p100;1996;639646.31;992;j
AL;acainc992j;p86p100;1997;561246.81;992;j
AL;acainc992j;p86p100;1998;619282.13;992;j
AL;acainc992j;p86p100;1999;694213.88;992;j
AL;acainc992j;p86p100;2000;748635.88;992;j
AL;acainc992j;p86p100;2001;812076.5;992;j
AL;acainc992j;p86p100;2002;836900.19;992;j
AL;acainc992j;p86p100;2003;867092.31;992;j
AL;acainc992j;p86p100;2004;895132.88;992;j
AL;acainc992j;p86p100;2005;932086.19;992;j
AL;acainc992j;p86p100;2006;976665.69;992;j
AL;acainc992j;p86p100;2007;1013552.3;992;j
AL;acainc992j;p86p100;2008;1059147.0;992;j
AL;acainc992j;p86p100;2009;1033493.9;992;j
AL;acainc992j;p86p100;2010;1065919.4;992;j
AL;acainc992j;p86p100;2011;1112031.0;992;j
AL;acainc992j;p86p100;2012;1095570.8;992;j
AL;acainc992j;p86p100;2013;1137847.1;992;j
AL;acainc992j;p86p100;2014;1145634.4;992;j
AL;acainc992j;p86p100;2015;1169443.8;992;j
AL;acainc992j;p86p100;2016;1215943.5;992;j
AL;acainc992j;p86p100;2017;1241590.0;992;j
AL;acainc992j;p95p96;1996;622945.38;992;j
AL;acainc992j;p95p96;1997;542339.5;992;j
AL;acainc992j;p95p96;1998;597776.63;992;j
AL;acainc992j;p95p96;1999;669120.13;992;j
AL;acainc992j;p95p96;2000;719635.5;992;j
AL;acainc992j;p95p96;2001;778960.88;992;j
AL;acainc992j;p95p96;2002;804737.88;992;j
AL;acainc992j;p95p96;2003;831216.38;992;j
AL;acainc992j;p95p96;2004;857126.13;992;j
AL;acainc992j;p95p96;2005;893903.81;992;j
AL;acainc992j;p95p96;2006;938795.31;992;j
AL;acainc992j;p95p96;2007;973863.5;992;j
AL;acainc992j;p95p96;2008;1013810.7;992;j
AL;acainc992j;p95p96;2009;991030.63;992;j
AL;acainc992j;p95p96;2010;1026661.0;992;j
AL;acainc992j;p95p96;2011;1074717.6;992;j
AL;acainc992j;p95p96;2012;1061962.9;992;j
AL;acainc992j;p95p96;2013;1101645.4;992;j
AL;acainc992j;p95p96;2014;1107920.3;992;j
AL;acainc992j;p95p96;2015;1129050.1;992;j
AL;acainc992j;p95p96;2016;1173597.9;992;j
AL;acainc992j;p95p96;2017;1197267.8;992;j
AL;adiinc992j;p10p20;1996;126348.6;992;j
AL;adiinc992j;p10p20;1997;107564.0;992;j
AL;adiinc992j;p10p20;1998;116601.2;992;j
AL;adiinc992j;p10p20;1999;130567.4;992;j
AL;adiinc992j;p10p20;2000;139070.3;992;j
AL;adiinc992j;p10p20;2001;151267.7;992;j
AL;adiinc992j;p10p20;2002;155610.5;992;j
AL;adiinc992j;p10p20;2003;164571.5;992;j
AL;adiinc992j;p10p20;2004;172385.8;992;j
AL;adiinc992j;p10p20;2005;179961.8;992;j
AL;adiinc992j;p10p20;2006;191336.59;992;j
AL;adiinc992j;p10p20;2007;200374.7;992;j
AL;adiinc992j;p10p20;2008;213193.09;992;j
AL;adiinc992j;p10p20;2009;214783.5;992;j
AL;adiinc992j;p10p20;2010;229070.8;992;j
AL;adiinc992j;p10p20;2011;233159.8;992;j
AL;adiinc992j;p10p20;2012;236331.2;992;j
AL;adiinc992j;p10p20;2013;241105.59;992;j
AL;adiinc992j;p10p20;2014;239943.41;992;j
AL;adiinc992j;p10p20;2015;243626.7;992;j
AL;adiinc992j;p10p20;2016;252350.8;992;j
AL;adiinc992j;p10p20;2017;255568.3;992;j
AL;adiinc992j;p16p17;1996;139354.0;992;j
AL;adiinc992j;p16p17;1997;119196.6;992;j
AL;adiinc992j;p16p17;1998;128867.3;992;j
AL;adiinc992j;p16p17;1999;144543.59;992;j
AL;adiinc992j;p16p17;2000;153410.8;992;j
AL;adiinc992j;p16p17;2001;165818.3;992;j
AL;adiinc992j;p16p17;2002;170568.7;992;j
AL;adiinc992j;p16p17;2003;179920.0;992;j
AL;adiinc992j;p16p17;2004;187741.5;992;j
AL;adiinc992j;p16p17;2005;196481.91;992;j
AL;adiinc992j;p16p17;2006;209397.09;992;j
AL;adiinc992j;p16p17;2007;219899.41;992;j
AL;adiinc992j;p16p17;2008;233895.59;992;j
AL;adiinc992j;p16p17;2009;235124.41;992;j
AL;adiinc992j;p16p17;2010;249328.7;992;j
AL;adiinc992j;p16p17;2011;253761.59;992;j
AL;adiinc992j;p16p17;2012;255749.41;992;j
AL;adiinc992j;p16p17;2013;261358.8;992;j
AL;adiinc992j;p16p17;2014;260005.41;992;j
AL;adiinc992j;p16p17;2015;263729.69;992;j
AL;adiinc992j;p16p17;2016;272920.19;992;j
AL;adiinc992j;p16p17;2017;276342.31;992;j
AL;adiinc992j;p55p56;1996;314939.19;992;j
AL;adiinc992j;p55p56;1997;267736.69;992;j
AL;adiinc992j;p55p56;1998;289401.31;992;j
AL;adiinc992j;p55p56;1999;322699.19;992;j
AL;adiinc992j;p55p56;2000;341394.5;992;j
AL;adiinc992j;p55p56;2001;369743.91;992;j
AL;adiinc992j;p55p56;2002;375957.59;992;j
AL;adiinc992j;p55p56;2003;396667.09;992;j
AL;adiinc992j;p55p56;2004;414710.59;992;j
AL;adiinc992j;p55p56;2005;434776.5;992;j
AL;adiinc992j;p55p56;2006;461394.91;992;j
AL;adiinc992j;p55p56;2007;486301.59;992;j
AL;adiinc992j;p55p56;2008;506166.69;992;j
AL;adiinc992j;p55p56;2009;509847.41;992;j
AL;adiinc992j;p55p56;2010;535994.88;992;j
AL;adiinc992j;p55p56;2011;548754.0;992;j
AL;adiinc992j;p55p56;2012;549097.5;992;j
AL;adiinc992j;p55p56;2013;562069.5;992;j
AL;adiinc992j;p55p56;2014;558824.5;992;j
AL;adiinc992j;p55p56;2015;565839.31;992;j
AL;adiinc992j;p55p56;2016;585234.19;992;j
AL;adiinc992j;p55p56;2017;593403.63;992;j
AL;adiinc992j;p69p70;1996;386830.69;992;j
AL;adiinc992j;p69p70;1997;330568.69;992;j
AL;adiinc992j;p69p70;1998;359903.19;992;j
AL;adiinc992j;p69p70;1999;402644.0;992;j
AL;adiinc992j;p69p70;2000;428018.69;992;j
AL;adiinc992j;p69p70;2001;464066.19;992;j
AL;adiinc992j;p69p70;2002;473911.69;992;j
AL;adiinc992j;p69p70;2003;497087.19;992;j
AL;adiinc992j;p69p70;2004;517541.81;992;j
AL;adiinc992j;p69p70;2005;540754.31;992;j
AL;adiinc992j;p69p70;2006;575497.0;992;j
AL;adiinc992j;p69p70;2007;609899.88;992;j
AL;adiinc992j;p69p70;2008;633458.0;992;j
AL;adiinc992j;p69p70;2009;632069.19;992;j
AL;adiinc992j;p69p70;2010;657169.88;992;j
AL;adiinc992j;p69p70;2011;672979.0;992;j
AL;adiinc992j;p69p70;2012;667550.69;992;j
AL;adiinc992j;p69p70;2013;684441.5;992;j
AL;adiinc992j;p69p70;2014;680854.19;992;j
AL;adiinc992j;p69p70;2015;689314.38;992;j
AL;adiinc992j;p69p70;2016;712745.38;992;j
AL;adiinc992j;p69p70;2017;722512.31;992;j
AL;adiinc992j;p80p90;1996;519698.09;992;j
AL;adiinc992j;p80p90;1997;446188.59;992;j
AL;adiinc992j;p80p90;1998;487799.59;992;j
AL;adiinc992j;p80p90;1999;546429.38;992;j
AL;adiinc992j;p80p90;2000;581444.88;992;j
AL;adiinc992j;p80p90;2001;630752.5;992;j
AL;adiinc992j;p80p90;2002;646235.0;992;j
AL;adiinc992j;p80p90;2003;675388.31;992;j
AL;adiinc992j;p80p90;2004;700191.81;992;j
AL;adiinc992j;p80p90;2005;730099.31;992;j
AL;adiinc992j;p80p90;2006;772625.5;992;j
AL;adiinc992j;p80p90;2007;816035.38;992;j
AL;adiinc992j;p80p90;2008;841453.0;992;j
AL;adiinc992j;p80p90;2009;845904.0;992;j
AL;adiinc992j;p80p90;2010;880875.19;992;j
AL;adiinc992j;p80p90;2011;907393.13;992;j
AL;adiinc992j;p80p90;2012;899019.88;992;j
AL;adiinc992j;p80p90;2013;922937.38;992;j
AL;adiinc992j;p80p90;2014;918492.13;992;j
AL;adiinc992j;p80p90;2015;929456.5;992;j
AL;adiinc992j;p80p90;2016;960928.88;992;j
AL;adiinc992j;p80p90;2017;975188.13;992;j
AL;adiinc992j;p88p89;1996;571440.19;992;j
AL;adiinc992j;p88p89;1997;491724.31;992;j
AL;adiinc992j;p88p89;1998;537157.0;992;j
AL;adiinc992j;p88p89;1999;605341.19;992;j
AL;adiinc992j;p88p89;2000;644203.13;992;j
AL;adiinc992j;p88p89;2001;694252.88;992;j
AL;adiinc992j;p88p89;2002;716997.19;992;j
AL;adiinc992j;p88p89;2003;742384.63;992;j
AL;adiinc992j;p88p89;2004;767075.13;992;j
AL;adiinc992j;p88p89;2005;802396.5;992;j
AL;adiinc992j;p88p89;2006;849682.81;992;j
AL;adiinc992j;p88p89;2007;898924.31;992;j
AL;adiinc992j;p88p89;2008;917241.81;992;j
AL;adiinc992j;p88p89;2009;930180.38;992;j
AL;adiinc992j;p88p89;2010;970333.81;992;j
AL;adiinc992j;p88p89;2011;999885.13;992;j
AL;adiinc992j;p88p89;2012;986415.13;992;j
AL;adiinc992j;p88p89;2013;1013020.4;992;j
AL;adiinc992j;p88p89;2014;1008186.9;992;j
AL;adiinc992j;p88p89;2015;1019751.5;992;j
AL;adiinc992j;p88p89;2016;1054306.0;992;j
AL;adiinc992j;p88p89;2017;1070273.0;992;j
AL;adiinc992j;p99.92p100;1996;4362454.5;992;j
AL;adiinc992j;p99.92p100;1997;4207235.5;992;j
AL;adiinc992j;p99.92p100;1998;4689684.0;992;j
AL;adiinc992j;p99.92p100;1999;5278622.5;992;j
AL;adiinc992j;p99.92p100;2000;5919907.0;992;j
AL;adiinc992j;p99.92p100;2001;6603481.5;992;j
AL;adiinc992j;p99.92p100;2002;6743905.5;992;j
AL;adiinc992j;p99.92p100;2003;7172654.0;992;j
AL;adiinc992j;p99.92p100;2004;7373109.0;992;j
AL;adiinc992j;p99.92p100;2005;7577464.0;992;j
AL;adiinc992j;p99.92p100;2006;7709272.5;992;j
AL;adiinc992j;p99.92p100;2007;7839533.0;992;j
AL;adiinc992j;p99.92p100;2008;8633235.0;992;j
AL;adiinc992j;p99.92p100;2009;8371492.0;992;j
AL;adiinc992j;p99.92p100;2010;8128166.5;992;j
AL;adiinc992j;p99.92p100;2011;8413844.0;992;j
AL;adiinc992j;p99.92p100;2012;7995532.5;992;j
AL;adiinc992j;p99.92p100;2013;8420307.0;992;j
AL;adiinc992j;p99.92p100;2014;8519964.0;992;j
AL;adiinc992j;p99.92p100;2015;8770623.0;992;j
AL;adiinc992j;p99.92p100;2016;9119659.0;992;j
AL;adiinc992j;p99.92p100;2017;9396621.0;992;j
AL;adiinc992j;p99.993p100;1996;9729372.0;992;j
AL;adiinc992j;p99.993p100;1997;9808452.0;992;j
AL;adiinc992j;p99.993p100;1998;11003994.0;992;j
AL;adiinc992j;p99.993p100;1999;12422959.0;992;j
AL;adiinc992j;p99.993p100;2000;14187488.0;992;j
AL;adiinc992j;p99.993p100;2001;16002785.0;992;j
AL;adiinc992j;p99.993p100;2002;16248314.0;992;j
AL;adiinc992j;p99.993p100;2003;17468216.0;992;j
AL;adiinc992j;p99.993p100;2004;17959932.0;992;j
AL;adiinc992j;p99.993p100;2005;18339374.0;992;j
AL;adiinc992j;p99.993p100;2006;18390090.0;992;j
AL;adiinc992j;p99.993p100;2007;18508618.0;992;j
AL;adiinc992j;p99.993p100;2008;20893610.0;992;j
AL;adiinc992j;p99.993p100;2009;19984614.0;992;j
AL;adiinc992j;p99.993p100;2010;18905254.0;992;j
AL;adiinc992j;p99.993p100;2011;19501182.0;992;j
AL;adiinc992j;p99.993p100;2012;18243912.0;992;j
AL;adiinc992j;p99.993p100;2013;19385906.0;992;j
AL;adiinc992j;p99.993p100;2014;19742496.0;992;j
AL;adiinc992j;p99.993p100;2015;20469366.0;992;j
AL;adiinc992j;p99.993p100;2016;21327690.0;992;j
AL;adiinc992j;p99.993p100;2017;22099892.0;992;j
AL;afsubx999i;p0p100;1980;0.0;999;i
AL;afsubx999i;p0p100;1981;0.0;999;i
AL;afsubx999i;p0p100;1982;0.0;999;i
AL;afsubx999i;p0p100;1983;0.0;999;i
AL;afsubx999i;p0p100;1984;0.0;999;i
AL;afsubx999i;p0p100;1985;0.0;999;i
AL;afsubx999i;p0p100;1986;0.0;999;i
AL;afsubx999i;p0p100;1987;0.0;999;i
AL;afsubx999i;p0p100;1988;0.0;999;i
AL;afsubx999i;p0p100;1989;0.0;999;i
AL;afsubx999i;p0p100;1990;0.0;999;i
AL;afsubx999i;p0p100;1991;0.0;999;i
AL;afsubx999i;p0p100;1992;0.0;999;i
AL;afsubx999i;p0p100;1993;0.0;999;i
AL;afsubx999i;p0p100;1994;0.0;999;i
AL;afsubx999i;p0p100;1995;0.0;999;i
AL;afsubx999i;p0p100;1996;0.0;999;i
AL;afsubx999i;p0p100;1997;0.0;999;i
AL;afsubx999i;p0p100;1998;0.0;999;i
AL;afsubx999i;p0p100;1999;0.0;999;i
AL;afsubx999i;p0p100;2000;0.0;999;i
AL;afsubx999i;p0p100;2001;0.0;999;i
AL;afsubx999i;p0p100;2002;0.0;999;i
AL;afsubx999i;p0p100;2003;0.0;999;i
AL;afsubx999i;p0p100;2004;0.0;999;i
AL;afsubx999i;p0p100;2005;0.0;999;i
AL;afsubx999i;p0p100;2006;0.0;999;i
AL;afsubx999i;p0p100;2007;0.0;999;i
AL;afsubx999i;p0p100;2008;0.5;999;i
AL;afsubx999i;p0p100;2009;0.1;999;i
AL;afsubx999i;p0p100;2010;0.89999998;999;i
AL;afsubx999i;p0p100;2011;0.2;999;i
AL;afsubx999i;p0p100;2012;-0.89999998;999;i
AL;afsubx999i;p0p100;2013;-0.5;999;i
AL;afsubx999i;p0p100;2014;-0.69999999;999;i
AL;afsubx999i;p0p100;2015;-0.5;999;i
AL;afsubx999i;p0p100;2016;0.0;999;i
AL;afsubx999i;p0p100;2017;174.5;999;i
AL;afsubx999i;p0p100;2018;193.3;999;i
AL;aptinc992j;p15p16;1996;97264.797;992;j
AL;aptinc992j;p15p16;1997;83116.797;992;j
AL;aptinc992j;p15p16;1998;89358.602;992;j
AL;aptinc992j;p15p16;1999;99113.0;992;j
AL;aptinc992j;p15p16;2000;109111.1;992;j
AL;aptinc992j;p15p16;2001;117949.4;992;j
AL;aptinc992j;p15p16;2002;117855.2;992;j
AL;aptinc992j;p15p16;2003;123349.8;992;j
AL;aptinc992j;p15p16;2004;135560.59;992;j
AL;aptinc992j;p15p16;2005;141757.0;992;j
AL;aptinc992j;p15p16;2006;150605.41;992;j
AL;aptinc992j;p15p16;2007;161094.2;992;j
AL;aptinc992j;p15p16;2008;166635.7;992;j
AL;aptinc992j;p15p16;2009;176106.91;992;j
AL;aptinc992j;p15p16;2010;191281.09;992;j
AL;aptinc992j;p15p16;2011;189927.3;992;j
AL;aptinc992j;p15p16;2012;189789.91;992;j
AL;aptinc992j;p15p16;2013;193165.8;992;j
AL;aptinc992j;p15p16;2014;192341.3;992;j
AL;aptinc992j;p15p16;2015;194876.59;992;j
AL;aptinc992j;p15p16;2016;201622.41;992;j
AL;aptinc992j;p15p16;2017;204155.5;992;j
AL;aptinc992j;p1p100;1996;339602.19;992;j
AL;aptinc992j;p1p100;1997;291942.0;992;j
AL;aptinc992j;p1p100;1998;317911.91;992;j
AL;aptinc992j;p1p100;1999;354726.5;992;j
AL;aptinc992j;p1p100;2000;378225.59;992;j
AL;aptinc992j;p1p100;2001;410062.41;992;j
AL;aptinc992j;p1p100;2002;420022.41;992;j
AL;aptinc992j;p1p100;2003;440429.59;992;j
AL;aptinc992j;p1p100;2004;458198.91;992;j
AL;aptinc992j;p1p100;2005;479047.5;992;j
AL;aptinc992j;p1p100;2006;507208.0;992;j
AL;aptinc992j;p1p100;2007;532848.63;992;j
AL;aptinc992j;p1p100;2008;556477.13;992;j
AL;aptinc992j;p1p100;2009;558154.63;992;j
AL;aptinc992j;p1p100;2010;580800.31;992;j
AL;aptinc992j;p1p100;2011;597208.5;992;j
AL;aptinc992j;p1p100;2012;593570.63;992;j
AL;aptinc992j;p1p100;2013;609494.81;992;j
AL;aptinc992j;p1p100;2014;607040.81;992;j
AL;aptinc992j;p1p100;2015;615134.31;992;j
AL;aptinc992j;p1p100;2016;636439.69;992;j
AL;aptinc992j;p1p100;2017;646145.19;992;j
AL;aptinc992j;p42p100;1996;492742.59;992;j
AL;aptinc992j;p42p100;1997;424858.19;992;j
AL;aptinc992j;p42p100;1998;464261.81;992;j
AL;aptinc992j;p42p100;1999;519005.81;992;j
AL;aptinc992j;p42p100;2000;554054.88;992;j
AL;aptinc992j;p42p100;2001;601993.69;992;j
AL;aptinc992j;p42p100;2002;617380.88;992;j
AL;aptinc992j;p42p100;2003;646924.0;992;j
AL;aptinc992j;p42p100;2004;670492.5;992;j
AL;aptinc992j;p42p100;2005;700209.0;992;j
AL;aptinc992j;p42p100;2006;741151.5;992;j
AL;aptinc992j;p42p100;2007;775943.0;992;j
AL;aptinc992j;p42p100;2008;810940.63;992;j
AL;aptinc992j;p42p100;2009;806760.0;992;j
AL;aptinc992j;p42p100;2010;837637.38;992;j
AL;aptinc992j;p42p100;2011;863368.31;992;j
AL;aptinc992j;p42p100;2012;856676.69;992;j
AL;aptinc992j;p42p100;2013;881152.81;992;j
AL;aptinc992j;p42p100;2014;877643.5;992;j
AL;aptinc992j;p42p100;2015;889555.69;992;j
AL;aptinc992j;p42p100;2016;920439.0;992;j
AL;aptinc992j;p42p100;2017;934861.0;992;j
AL;aptinc992j;p99.94p100;1996;7627291.0;992;j
AL;aptinc992j;p99.94p100;1997;6975824.5;992;j
AL;aptinc992j;p99.94p100;1998;7967724.0;992;j
AL;aptinc992j;p99.94p100;1999;8733331.0;992;j
AL;aptinc992j;p99.94p100;2000;9760636.0;992;j
AL;aptinc992j;p99.94p100;2001;10893126.0;992;j
AL;aptinc992j;p99.94p100;2002;11327946.0;992;j
AL;aptinc992j;p99.94p100;2003;12246476.0;992;j
AL;aptinc992j;p99.94p100;2004;12381056.0;992;j
AL;aptinc992j;p99.94p100;2005;12563473.0;992;j
AL;aptinc992j;p99.94p100;2006;13410326.0;992;j
AL;aptinc992j;p99.94p100;2007;13046002.0;992;j
AL;aptinc992j;p99.94p100;2008;15209591.0;992;j
AL;aptinc992j;p99.94p100;2009;14513021.0;992;j
AL;aptinc992j;p99.94p100;2010;13176081.0;992;j
AL;aptinc992j;p99.94p100;2011;13636854.0;992;j
AL;aptinc992j;p99.94p100;2012;13755881.0;992;j
AL;aptinc992j;p99.94p100;2013;14639955.0;992;j
AL;aptinc992j;p99.94p100;2014;14771324.0;992;j
AL;aptinc992j;p99.94p100;2015;15297394.0;992;j
AL;aptinc992j;p99.94p100;2016;16034379.0;992;j
AL;aptinc992j;p99.94p100;2017;16614050.0;992;j
AL;bcainc992j;p99.999p100;1996;1.5051186;992;j
AL;bcainc992j;p99.999p100;1997;1.5484395;992;j
AL;bcainc992j;p99.999p100;1998;1.5547155;992;j
AL;bcainc992j;p99.999p100;1999;1.5577148;992;j
AL;bcainc992j;p99.999p100;2000;1.577058;992;j
AL;bcainc992j;p99.999p100;2001;1.5886621;992;j
AL;bcainc992j;p99.999p100;2002;1.5832309;992;j
AL;bcainc992j;p99.999p100;2003;1.5948966;992;j
AL;bcainc992j;p99.999p100;2004;1.5956376;992;j
AL;bcainc992j;p99.999p100;2005;1.5892148;992;j
